,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1,2,-0.334177201804,-0.0799272322507,0.49360185315,-0.101063876023,0.1610126868,-0.854590341298,0.592513778475,-0.115800431232,-0.699601670655,-0.119734017384,-0.375090942355,-0.260095899271,-0.138097172811,-0.494484836235,0.842517069083,0.314767999699,-0.511998496395,-0.138930086335,-0.21696912617,-0.480928554133,0.290913868665,0.541720943386,-0.161118217365,-0.115690770373,-0.169739332811,0.133317692565,0.442581245792,0.222100346223,-0.0671825177239,0.236594719526,-0.377130010941,-0.15527942539,-0.249368095246,-0.0773637005749,0.00562317201407,-0.195063940917,-0.280695458176,-0.488751408165,0.274984505283,-0.345409955992,0.873416010447,0.630736314594,0.422848664173,-0.374449491543,-0.206627235256,-0.449599498878
1,3,-0.354696741498,0.132018312678,1.82532150113,0.298172655873,-0.63114397654,0.422243617509,0.507073014905,-0.362966862404,-0.294945044751,-0.25664731487,0.413979013649,0.140547001754,0.183804064096,0.603682783468,0.458453905977,-0.215214245462,0.572022156779,0.40589547725,-0.183692522161,0.7742236226,0.273546774953,-0.270410835312,-0.2195320058,0.111942743939,0.534541663131,0.642174003646,0.0212923521221,-0.149586919464,-0.108654806304,0.66892517815,-0.535828615934,-0.0258436173499,-0.260294155553,-0.101448645674,0.367457343427,-0.0037504573729,-0.037081181129,-0.609766708981,-0.436595115009,0.435579604167,0.551175782395,-0.308133832966,-0.116099632498,0.431414598962,-0.115823367613,0.612559105236
2,0,0.547725809314,0.246067783102,-0.898346882703,-0.22385945475,0.279235410697,0.202710020206,-0.195638619905,-0.643606541111,-0.305588714314,-0.118333729881,-0.307053240612,0.139735453912,-0.720473740317,-0.900203459713,-0.64217839686,-0.412114388189,-0.152942078023,-0.814695025772,-0.539443205128,-0.030910022844,-0.301885212188,-1.16797464486,0.0264417432311,0.0683130651963,0.0564631307371,0.178727326599,-0.0689211156108,-0.260527428883,0.224881449708,-0.45568247365,0.108688165031,0.0,0.626843337946,-0.363745814486,0.635204590525,-0.661903824779,0.107580864621,0.32799557983,0.593361200309,0.360618296837,-0.369333382531,0.146772059629,0.127287465025,-0.140332601831,-0.215425040152,0.173503842973
2,1,-0.318057109736,-0.0060207158638,-0.113952952701,-0.178355012527,-0.348078371068,-0.21961858252,-0.301720538598,0.25997856929,0.440620857383,0.0170765732255,0.0801753802294,0.192956166287,0.365775251885,0.310075625847,0.651439020286,0.415649441253,0.291445929683,0.329674999286,0.4923883175,-0.418698171263,0.755492416831,0.857233349751,0.0362371716493,-0.736970687992,0.0620364594964,0.265852565476,-0.730122234378,0.219931840264,0.170248396205,-0.0284496272679,-0.0856868363159,0.0,-1.20780951648,0.705370520064,-1.21946116385,0.604199797863,-0.196901438712,0.0819543721409,-0.0133746658166,-0.354349166465,-0.361528832507,-0.0192324311559,-0.119387437129,-0.158393035223,-0.516882441242,-0.385583200463
2,2,-0.954656762506,0.0702710434908,0.240049194428,0.180333036585,-0.219571039115,-0.0271765215873,0.465937286716,0.397556104891,-0.118342438626,-0.352209715854,0.197155348423,-0.807416072714,0.135206771513,0.39105311272,-0.426907695519,-0.324754747169,-0.80102817277,0.75801860744,-0.453080159743,0.411953358858,-0.622918661004,-0.563354648576,-0.457701160469,0.525204681704,-0.460580993284,-0.637693716407,0.699458300076,-0.302909321002,-0.288874384186,0.190200493314,-0.395947932497,0.0,0.299883792874,-0.175689770892,0.263108420629,0.71235980452,0.0836604554882,-0.637177288709,-0.312333410749,-0.397263191235,-0.0573956939047,-0.364055383159,-0.0938336575359,-0.470268659637,0.232478951747,0.310444913702
2,3,-0.326271113823,-0.54443216123,1.57437923755,0.451578606695,0.312998758241,-0.159042176461,0.36983882671,0.455751541263,-0.329936566659,0.433750463697,0.289095994132,-0.192442389193,0.692929486218,0.658240233566,0.312788883621,0.231858793304,0.214516733842,-0.0363049284917,0.444318578197,0.186457104567,-0.216478168846,0.69724199713,0.142300365797,0.411976241211,0.218082103916,-0.379717050283,0.388548668611,0.567120526946,-0.29880972663,0.694438176971,0.173770251135,0.0,0.235630125413,-0.113640590759,0.280613438707,-0.61987867114,0.0478370488501,-0.364954361494,-0.47084055519,0.255139340242,0.827984052647,0.032938481779,-0.157007937141,0.703919765255,0.659393034625,-0.276250312506
3,0,-0.184987244484,-0.109899656858,-1.20989065754,0.014330533758,-0.0459503828243,-0.0512783038117,-0.155049092451,0.371176893095,-0.154367000084,-0.51801663769,-0.440645600335,0.097079301388,-0.376449650204,-0.368354007162,-0.231914566541,-0.0906587792055,-0.144539143513,-0.153470258133,-1.00236257772,0.597761116788,0.469763735348,-1.10487767188,-0.0922855878855,-0.404425232982,-0.0665322638576,0.191421964226,0.0590893079883,0.0511966749314,-0.348188528028,0.102663340066,-0.358552937998,0.252246283271,-0.0119735734173,0.550895697486,-0.178269463784,0.207796013276,-0.776685013822,-0.292085353819,0.544114867537,-0.284909254768,-0.372100394259,-0.208921195983,-1.03248653083,-0.300423752526,0.851382663938,0.548579812552
3,1,0.10610988831,0.0408867932874,0.373186507814,-0.0260964900465,0.412812361438,-0.232301551596,0.0079991654098,-0.0295637496932,0.204899636381,0.629678384712,0.31678345104,-0.424481744046,0.111699571927,0.538954611584,-0.169438841909,0.216583664355,-0.0872593029271,-0.271945015996,1.05255421924,-0.285852318851,-0.666512994924,1.2319537925,0.427749153731,0.319403639198,0.0484522562754,-0.128970621885,-0.0906820565789,-0.0148217621847,0.100229498172,-0.158279315358,-0.296751383764,-0.174113766867,-0.800590969196,-0.386083675503,0.512646850529,-0.100400539517,0.099817026407,0.203291310127,-0.205645926639,0.0195868348936,1.09119186473,0.406187159888,0.879518494415,-0.00567786732163,-0.628531065559,-0.205476314593
3,2,-0.326584150534,0.00950740231262,0.452172991967,0.252817848799,-0.363617302495,0.606431791776,0.0885536117664,-0.595734187064,0.271060999486,-0.431046649716,0.116558496842,0.670980927885,0.38745148598,-0.289754191676,0.0505326503984,-0.35828426781,-0.234490786925,-0.33640231634,-0.316543076717,-0.462938119365,0.0546411303172,0.314980826861,-0.426046853932,-0.105471011483,-0.446203005621,-0.728960399262,-0.118572076021,0.00333045803254,0.463807594165,-0.370069468516,0.168392779913,-0.0352989008391,0.0610317719798,-0.0544777592412,-0.384980745478,0.0628873987689,1.23497410415,0.351570207066,-0.171875552169,0.166312436582,-0.325022621597,-0.350736528403,0.0553886693439,-0.820157168844,-0.101701201416,-0.462584887583
3,3,-0.504099193016,-0.277482944792,1.51021629817,-0.738560279242,-0.693322341274,-0.137834660967,0.114221010902,-0.477690792049,-0.599091499364,0.124724324336,0.0977053862022,-0.118003145212,0.298832794177,-0.318300618509,0.603562544026,-0.128136701251,0.618104702806,0.963431264103,0.228632432031,-0.572345892115,0.243989594569,-0.636516241592,-0.211167048897,0.391447537952,0.140958002254,0.332951279495,-0.0857862746869,0.078108432758,-0.0714061502758,0.334289125869,0.826733650386,-0.060971213515,1.19114047525,-0.140528901394,-0.226940273678,-0.296196738232,-0.259562952173,-0.124867327439,-0.327097942923,0.322493084076,-0.741017878568,-0.189948336896,0.0662744466852,0.878892034404,-0.192175110556,-0.00823709477877
4,0,0.130928516947,-0.227749886971,-1.32221510483,0.122759873512,0.159644637541,0.216556046391,-0.25344081042,-0.178620694689,0.490507962263,0.24592982279,-0.0276136119704,-0.0861053284369,-0.270007391772,0.111699230723,-0.459882968781,0.054912252062,-0.301291383428,-0.0688095616221,-0.23203459291,-0.531248109429,-0.19149543436,-0.0481123247356,0.738566935345,-0.308571470916,-0.170385981183,-0.197053415364,-0.792706516271,0.544577597141,0.347218775882,-0.0334832908413,1.26506565777,-0.335729222083,-0.418276947716,0.0,-0.493638221162,-0.0300833819847,-0.171611409349,-0.197837972483,-0.0537219683941,0.465142440048,0.115198536976,0.119605036703,-0.28120801494,-0.384515735214,0.168312126358,-0.773394735557
4,1,0.137415139571,0.621901496865,0.328155902969,-0.352783453186,0.153987045023,0.182941122141,-0.68971162035,-0.0107600719779,-0.646070248627,-0.301502505906,0.146534409577,0.128301401148,-0.0903270667525,-0.0835717060978,0.0726316272052,-0.294106891289,-0.560536855684,-0.41768476225,0.51537694135,0.165943664008,0.43798537516,-0.0472701301755,-0.533766231662,-0.1617522579,-0.0603124096572,-0.24802941676,0.72333418337,-0.346207084857,-0.550520502944,0.0278088892443,-1.12436933171,-0.207171183385,0.909017838599,0.0,-0.52132464656,0.0553566538172,-0.170962603937,0.0544324280312,-0.300819561362,-0.136322462375,-0.372812069,-0.164768758095,0.689362820294,-0.382811258879,-0.532080952503,0.114348380957
4,2,-1.19087295384,-0.294998824159,0.0206843701136,0.199057856661,-0.691193501774,0.040458158668,0.849793199767,-0.150558010664,0.212675372416,-0.0208792626045,-0.675129875106,-0.0925488666882,0.268824512837,-0.0664408659159,0.0985410005996,0.778691090314,1.03949171004,0.711415419001,-0.145900449692,-0.193937026297,-0.35961847401,0.369121434866,-0.303228710325,0.232288865942,-0.2911660827,0.917041195627,0.122059559267,0.0320296325902,0.358867517609,-0.619730537111,-0.457780961869,-0.041290596305,0.00607864292888,0.0,0.572632404594,-0.534337323067,-0.224442035418,0.563142146724,-0.132923806688,-0.310022494811,-0.366321477691,0.130911620763,0.122034762982,0.075352056408,-0.157219812452,0.383336087429
4,3,-0.315395086568,-0.610780301157,1.89105257641,-0.0395702101249,0.114301311269,-0.731220610233,0.577349088839,0.428957736449,-0.182661591868,-0.00269930673025,-0.04098702216,-0.00422559037916,0.455767675941,-0.0607641132776,0.597614351199,-0.417877713808,0.425869598483,-0.0908189815869,-0.126086555632,0.674986241773,-0.0789889639251,-0.227884631071,-0.149531581281,0.461466589154,0.372638654963,0.261600005297,-0.0543281625744,-0.367632024345,-0.275746825434,0.49126096899,-0.0910405163711,0.694356702173,-0.764496003841,0.0,1.18268228207,0.224933673943,0.580592923348,-0.0883852996756,0.62341950296,-0.215978491125,0.436968091411,-0.300062139815,-0.647748724185,0.716990801038,0.362568207777,0.453242746203
5,0,0.239673109906,0.0585455174414,-1.50126224117,-0.446181635621,0.2583786769,0.0186861500349,-0.370230323474,0.0843143637903,0.0109146241016,-0.0134110862196,-0.0344179694684,-0.151306076444,0.377554032944,-0.0748528707979,-0.709704945117,0.0496636735332,0.173136430777,-0.150179576306,0.165953343331,-0.137460303657,0.095058852081,-0.226269108448,0.417695353496,0.257133367522,0.0354692170264,-0.194437397059,0.548341096993,0.097682441363,0.219812795606,-0.0548254414982,-0.275784288224,0.140546130757,-0.215383924491,-0.293817864211,-0.10102038499,0.360256079424,-0.687422324848,-0.385762078186,0.520599374601,0.200117000706,-0.0983370930991,-0.150929345452,0.539312975741,-0.37700165866,-0.126648020702,-0.355292883027
5,1,-0.43164792679,-0.132595845973,0.837341713591,0.40963098877,-0.116233889866,0.155007220966,-0.385501513129,0.405097647697,0.110158508785,0.1682289439,0.159258507304,-0.3683379514,-0.240827602343,0.0971332742374,-0.0599099302032,-0.0596719781088,-0.198591847426,0.117388787331,-0.51082421293,0.389722878381,0.0976500855727,0.707991435068,-1.02977140392,-0.650701502252,0.0655934396962,-0.16623682809,-0.455094223723,-0.361414149766,-0.00659280183785,0.0628066633984,0.918447953086,0.212487637779,0.471509035495,-0.122687446896,0.101867351893,-0.509840859578,1.05377200266,0.591383497797,-1.0299379145,0.232064301796,0.263737989905,0.237085604779,-1.13498223089,-0.106097511107,0.293830860513,-0.0675767409701
5,2,-0.544636470885,-0.57757158239,0.0170369206747,-0.315115429528,0.296332632899,-0.414336274365,-0.158675356191,-0.982346333571,0.223895712999,0.26115917825,-0.572953384478,0.943871202319,-0.704137126197,-0.126323727222,-0.17635758058,0.0933647196531,0.0477291146757,-0.49469152053,-0.134182363329,-0.40301056536,-0.435423946444,-0.149388957885,-0.469002394959,0.0737161448821,0.122260796801,0.503570279849,-0.159951044857,0.833367610649,-0.300760324926,0.136857361144,-0.446705680128,-0.210462674473,-0.284332485473,0.527667219537,0.000663941522145,-0.145858225164,-0.252582287296,-0.615720957398,-0.216045330865,-0.268528445995,-0.325456329586,-0.0281069410513,-0.370890696205,0.0637164486697,-0.287783678082,-0.219908259205
5,3,-0.407335247871,0.216631895876,1.52511427833,0.138635332182,-0.433834039474,-0.111144315645,0.903682009025,-0.480709380327,-0.629766277303,-0.436877827098,-0.0327189229283,0.288391631683,-0.0688551575505,-0.0343851047392,1.34354688724,-0.205871204764,0.00360214473604,0.439941596733,0.529401790216,0.222819551946,-0.0557229372153,-0.199462751506,0.885174904349,0.342093814094,-0.298791077364,0.171338219478,-0.447371718972,-0.241965457947,-0.250869734618,-0.490186551188,-0.625971683407,-0.32853997454,-0.148795358923,-0.119367350883,-0.138162477921,0.275230514617,-0.325557770013,-0.101579924782,0.487968161112,-0.513034390187,-0.0763755641961,-0.504408342498,0.828383658301,0.330741209055,-0.0692360499866,0.412437187307
6,0,0.826905208858,0.468869652272,-1.43545676657,0.0202893997225,0.449254389551,0.023088833248,-0.452053823076,-0.704257436473,0.261477675535,-0.439749030412,-0.797569208422,-0.0589591133279,0.195449309762,0.160663838186,0.102862971523,0.269771711809,-0.67852767392,-0.0520475954852,-1.31101726309,-0.00267898034847,-0.0188965075806,0.251428558466,0.651589784283,-0.232707378161,-0.472305269192,-0.418160835816,0.231251109113,0.764497352928,-0.590670140438,0.032695962311,-0.178855849766,0.0,-0.323777443513,-0.582845706841,0.0474457837044,0.597923475204,1.13775780757,0.713471396071,0.51792255384,-0.256232586211,-0.407817727526,0.180396344953,-0.619032574895,-1.05284907138,0.0559670205811,-0.375012395786
6,1,-0.689381392722,-0.357006367827,0.339653782582,-0.339199456068,-0.619968622681,-0.194168111952,0.474937278566,0.304153196364,-0.252613781308,0.387616714911,0.721431243927,0.0705404391316,-0.0766468811139,0.0156830287607,0.00591210756126,-0.112895719078,0.255217079164,0.187967151522,0.058803310042,0.129803958627,-0.358541346338,0.400065165805,-0.479088554555,-0.031937383286,0.754173118022,0.563052334525,-0.487343081511,-0.450680540714,0.62453293666,-0.35486544383,0.622878532087,0.0,-0.273262303804,0.586248189058,0.153792022539,-0.0242554366326,-1.07850252012,-0.26780527086,-0.764058221481,0.0686625170392,0.417585140203,-0.0600992346454,0.0207355809289,0.619243189905,-0.0291058162893,0.573230651587
6,2,-1.06707266983,-0.281026278368,0.36099284357,-0.243453798626,0.362801111361,-0.404152975629,-0.202101934358,0.319191805376,-0.147144061292,-0.162343377546,-0.475464928308,-0.610687847932,-0.8817709482,-0.500624555422,-0.619255670866,0.0422367632468,0.278282525568,-0.640963222218,0.820707739146,-0.402656796141,-0.257281004099,-0.210468046929,-0.23165934615,0.619148904669,-0.501795878786,-0.695483198769,-0.221220352252,-0.0922278141089,-0.174374403743,-0.405439911366,-0.387337128043,0.0,0.422306990923,-0.0232779267003,-0.144727879888,-0.759442974223,-0.424705071689,-0.672728081584,-0.186183290467,-0.246451134842,-0.249823448001,0.560003893003,0.481121646339,-0.418220553726,-0.0412755294801,-0.182006314957
6,3,-0.537272997524,-0.28819477324,1.34873526667,0.326370174942,-0.403306600284,0.433959740356,0.29571703487,0.363437005651,-0.214231793883,0.179047616329,0.642719491285,0.265688852596,0.106872185196,0.0367413208398,0.0229602870663,-0.572864267101,0.395584884288,0.344833498951,0.905298376214,0.167634761793,0.564277707072,-0.533748618013,-0.187902091111,-0.128904739891,-0.0420822429575,0.292538765218,0.368406167729,-0.895244615186,-0.14348935001,0.495220637818,-0.189331567832,0.0,0.523546882743,-0.0377075530269,-0.190721320075,-0.548607886224,0.0895223711717,-0.335046101274,0.237277083866,0.38897597586,0.287695574381,-1.16902601299,0.41960517282,0.806227382037,-0.0555580914194,-0.00667511441449
7,0,0.323047176178,0.122182050008,-1.01299876534,0.273965270539,-0.00316097678333,0.424034782075,-0.146908534753,-0.497687595025,-0.140810380997,0.437072512877,-0.471893726389,-0.301421403086,0.00275332978695,0.204686349734,0.00908456520781,-0.192602172053,-0.444976752904,0.48994374934,-0.444660506895,0.223560554788,-0.210846473969,-1.24326397467,0.0137258799141,0.413131358912,-0.858331067588,-0.823189040881,0.0771966757593,0.15789500093,-0.982866909727,-0.377011281295,0.800581511643,0.152796975672,0.0172358038973,-0.250527362032,0.660288692989,0.219639595281,0.105575952868,0.199582003008,0.356318091842,-0.0189324672899,0.877464765435,0.329765800939,-0.386094492943,-0.355055753161,-0.354197367839,-0.521336462756
7,1,0.379320560269,0.346427937075,0.684255602619,-0.340895096448,0.217310532911,-0.939609748415,0.381404119056,0.143422826837,-0.140176155106,-0.691946377139,-0.0213248602111,-0.383710400532,0.0993761611861,-0.50583027859,-0.698194202871,-0.100848858483,0.188658736409,-0.578401220789,0.181011411779,-0.419149715061,0.106842249542,1.68000030087,0.109835877997,-0.258505358395,0.333222718702,0.283013999364,0.033750884323,0.164424678261,0.918879583629,0.318821871182,-0.312040371863,0.330409277179,0.00260120558638,0.397991672117,-0.342475622915,-0.480970167826,-0.399088694758,-0.0878763173549,-0.307058238445,-0.396853349396,-0.781312883404,-0.234438216159,0.143319089116,-0.22375273165,0.472841121019,0.25389822476
7,2,-1.21130713556,-0.673156734846,-0.738637635147,-0.651781674989,-0.174480833072,0.142516404202,-0.61981724612,0.33842768897,-0.154480925989,0.000546818798326,0.70960910115,0.560062960763,0.333714925068,0.342431904428,0.147712511845,0.133668532792,0.167189141525,0.100234949168,-0.102082282982,-0.253069316616,-0.387692306545,-0.159388696441,-0.0340630559391,-1.06365709658,0.0479739816314,0.379213734767,-0.202449975037,-0.637471391601,0.542473847855,-0.572061760923,-0.614673184713,-0.209664460317,-0.159202400958,-0.0843232898486,-0.553155868617,-0.085829464372,0.230267372579,0.00540493025946,-0.169060936431,0.640503566383,0.284519823934,-0.206830200458,0.690361260388,0.270684766149,-0.0239263912785,0.18249760066
7,3,-1.04611577705,-0.599549437353,1.31279703669,0.244936415987,-0.231357437991,0.461096473164,0.0151973808142,0.228590690736,0.521670818156,0.0759161774411,0.291172982986,0.728941337883,-0.775223704367,0.0469686463817,0.87004856618,0.347027850594,0.340048687086,-0.225847693356,0.553512770696,0.217592130023,0.145484271237,-0.588863357356,-0.0534761760621,0.119770083423,0.89203495407,0.791340287278,-0.182602799008,-0.0332356081629,-0.225641837916,0.415716751424,-0.439373342493,-0.430719967522,-0.0886705884204,-0.0660669787285,-0.157356295925,0.626288712736,0.298844120773,-0.498665954835,-0.0305125146277,-0.232843725818,-0.706786251282,-0.119433291999,-0.204725300547,0.625477018357,-0.0395751744967,0.203996128424
8,0,0.0395095091896,-0.525796212827,-1.44058969121,0.421550634297,-0.025623865376,0.143871991307,-0.49739572833,0.0222117252647,0.225994861436,0.327335861399,-0.272871224604,-0.294920608664,0.11802506421,-0.248051342787,-0.0981781723755,0.417560061305,0.458074024712,-0.686283821641,-0.0808541295933,-0.146626561868,1.28650520434,-0.999215584887,-0.215937793587,-0.156066859345,-0.744321461217,-0.556103089379,0.0290495874919,0.319745057118,0.147641289535,-0.330090639548,-0.505211255624,0.630052558753,-0.442482146504,0.774844096165,-0.843305816062,0.600499825092,-0.587376730876,-0.0348224652712,0.545558041384,0.714928546116,0.218604907754,0.249368326782,0.7679385297,-1.0501869095,-0.46299623908,0.292445450124
8,1,0.297381262207,0.622419717852,0.978395767463,-1.01070068684,-0.656994905946,-0.517301325432,0.451451370715,0.0238763691658,-0.287002023796,-0.265284650687,-0.037535832879,0.0337472852577,-0.118347523056,0.480104414131,-0.114757372243,-0.366484671903,-0.841739388788,0.55298541707,0.504656025871,-1.01616763921,-1.0579653084,0.602695991147,-0.283841472293,-0.240959747789,0.424471398925,0.0929457776925,0.176157320033,-0.0965769284596,-0.0506043351307,0.298070867353,0.524261497487,-0.53796832634,0.0884909964088,-0.514256600478,0.363103702119,-1.14221940243,0.545677183339,0.050336345234,-0.318822452847,-0.353579689363,-0.0963743164007,-0.185470960647,-1.00941369681,0.287689167833,-0.298033344741,-0.0232556394739
