,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
all,0,1.3265871005,-0.313352201741,-0.0133588859926,-0.05196485833,-0.0112478886455,-0.12881870949,-0.0128400957268,0.0704520047814,-0.0854452144812,-0.032835666563,-0.122416795759,-0.138455629001,-0.114021221079,-0.220527120637,0.0926926975113,0.10620879587,-0.238926946243,0.0330562446525,0.194090288972,0.0112694297028,-0.091574457455,0.0703408951659,0.840758426078,-0.712864167548,-0.407768286077,-0.132447355717,0.0316467703877,0.0477146074597,-0.0329141603768,-0.491101234824,0.305867199238,-0.222661306673,-0.206288701619,0.237652779875,-0.133859359116,0.0987050208048,-0.121443244126,-0.358785557313,0.305844198029,-0.387942224793,0.104623530395,-0.155975824109,-0.423826169406,0.132117447152,-0.00529132899644,0.265991604359,-0.255979822918,0.0183138608307,-0.595717209411,-0.205868832385,0.0994875317502,0.0741324925065,0.0440494822175,-0.169648790652,0.0671664266789,-0.174479401808,0.0626818089454,0.090110216071,-0.0663215499285,-0.378055555748,-0.21701518759,-0.322442607822,-0.0211038436313,0.118383220602,1.06161582928,0.412739296575,-0.283171543227,-0.111351020106,0.385434693902,-0.0721079784425,-0.373164708788,0.220016436132,-0.0298431930143,0.0834742799828,0.543853852765,4.25801668994
all,1,-1.19270921346,0.293450108346,-0.0002967733088,0.0218139844369,-0.0618938848343,0.120253564298,-0.0385410261944,-0.0830583092634,0.162834240564,0.017054920771,0.118901051416,0.148983653393,0.133309735785,0.175927786541,-0.041926056151,-0.0864963351679,0.191929973094,-0.000276157980513,-0.152812929236,-0.148596455441,0.109588758338,-0.110922240889,-0.667718257103,0.323108649289,0.181539273245,-0.0985799188204,0.0384889503111,-0.0189431565896,-0.234575282929,0.123593598587,-0.26986026508,0.122334451944,0.186555311538,-0.0861532918986,0.0878143921064,-0.0156046025133,0.0790077909111,0.150775538473,-0.335618434151,0.339844833998,-0.135169132823,0.086688789718,0.179187419549,-0.1102495214,0.141405637814,-0.212435540715,0.0951313140539,0.0034835866927,-0.0160514026557,0.120196507432,-0.0167591604945,-0.0819686975404,-0.0420039045905,0.176706923231,0.00088162881243,0.149866803074,-0.108337366974,-0.05546107802,-0.0593708805339,0.31180425523,0.0494333744593,-0.225041838608,-0.197546312122,0.138120558091,-0.765075610134,-0.3448260506,0.224777153927,-0.193871312369,-0.645228501898,0.15825373202,-0.0491173107282,-0.354069302912,-0.119672708783,-0.225956009742,-0.482262751038,-0.610514969262
all,2,-0.686141220572,0.139253961447,0.0876786623112,0.183443159993,0.335109181798,0.074238053678,0.215228647673,-0.0198912572385,-0.583313158036,-0.105992024649,0.0856080870277,-0.171121369279,-0.0573643029611,0.121201645487,-0.243953616589,0.0954526761931,0.36051763907,-0.160171331762,0.00356653423616,0.467241283103,-0.119685061258,0.211160256097,-0.672529324889,0.309219895362,0.691639152076,0.882010810603,0.194111714995,-0.0361064274378,0.309489332922,0.460803983184,0.102626718963,0.0662652764565,0.126961623402,-0.137176588574,0.164243300321,-0.209603351064,0.327948353569,0.878782268208,0.244276973818,-0.0393188252997,0.0996179941849,0.162761501752,0.720336930966,-0.744912348331,-0.96317190238,-0.515989341441,0.443213108627,-0.452699198837,0.218932750949,0.400546803068,-0.00118849220258,0.126404702802,-0.111883198689,0.0584650437906,-0.108665573104,-0.0822976396419,0.00737985369281,-0.0594936592378,0.233589696204,0.466484501656,0.509401857196,0.784572166226,0.426123226589,-0.360004605643,-0.144442522836,-0.598045500484,-0.185242361724,0.314021764656,0.185749260856,-0.732938129042,0.382412509343,-0.323837944793,0.189778522461,0.808414664453,-0.696323378168,-4.74707984627
all,3,-0.422432572253,-0.907004024302,-0.186792109317,0.282091442303,0.883618715681,-0.115529711269,0.203292560552,0.0753131035292,0.0966489375306,0.30230635684,0.0298505465562,0.102749682757,0.0197705228526,-0.751516697285,0.278577678499,-0.136311336332,-0.412595416614,-0.0386041765532,-0.167604753104,0.910613479928,-0.716527830251,0.23813724068,-0.350925699412,0.128119235871,-0.585494229351,-0.602423812406,0.399656800945,-0.469462111399,1.4354766559,-0.0890386633972,-0.585564113049,0.387075270975,-1.02576684112,-0.288410017441,0.295710075777,-0.590288326482,-0.268863688329,-0.726674809933,-0.112987185219,-0.167877803985,0.263862936629,-0.284108152258,-0.0234402802612,1.3554989719,-0.472830409467,-0.0406907454875,0.19074412551,0.267188915674,0.718671908754,-0.131734187682,-0.703277919113,0.514167958182,-0.159172523308,-0.634777873169,-0.0832455414057,0.437557452073,0.196030776238,-0.118121690824,-0.0230673775285,-0.122584034194,0.12896748921,1.47114804564,0.517648711527,-0.164449312146,0.181347106129,-0.979157332554,-0.0181813259409,0.521688933263,-0.0174025735691,0.155465864326,0.584782369563,0.129638242698,-0.134723445498,-1.1040906293,0.0638814144508,-3.82880281527
0,0,1.58304258619,-0.51490465525,-0.352961067836,0.403295876184,-0.404774142121,-0.349521480573,-0.245486599164,-0.392090925843,0.436291481018,-0.0873725551983,0.203195754305,-0.556239229096,-0.126315606724,0.0175593993426,0.153873221904,-0.0383277728446,-0.347146002666,0.157387686491,0.246906365364,-0.376590714838,-0.269941575053,-0.39896707891,0.901839317897,-0.0343465461525,-0.0216947143188,0.330172516244,-0.0874474224677,-0.272537151711,-0.0913707908731,0.0054951191032,-0.450752916606,-0.672112883547,-0.538434840439,0.27876412459,-0.163531989479,0.164122071211,-0.127649723395,-0.660112414302,0.211569496067,-0.256255457057,0.332336921888,-0.194990415594,-0.571045815679,0.152305906421,0.135202634185,0.0839638192747,-0.750864275714,0.145365162596,-0.211244247991,0.176059173662,-0.428623768582,-0.0527806217865,0.2824081978,0.282548449443,-0.0662614197129,-0.145527159474,-0.25030111575,-0.3308593517,-0.0976065093365,-0.286889551774,-0.404842056269,-0.479815417218,-0.166491866085,0.535547955643,0.875011493239,0.235217443813,0.554549417778,-0.0126495571641,0.91683692228,-0.210908310769,-0.0334299660753,0.260127526,-0.525612180805,-0.149265235807,1.06565450014,2.41940938055
0,1,-1.56754587114,0.451068057211,0.32346043212,-0.273976748457,0.212399852579,0.396364986225,0.114935122135,0.314838166837,-0.331879921946,0.0894359909308,-0.148525677452,0.396751743481,0.265384073019,0.0939564955324,-0.180209607228,-0.0533929300138,0.350307956538,-0.215175992158,-0.14185586215,0.123580229484,0.349866498122,0.215697626387,-0.848024242549,-0.128718849273,0.30097184166,0.159096570322,0.29687228645,0.227307676056,-0.128744235193,-0.3939867913,0.381952132242,0.384166272391,0.503104708375,-0.171679329329,0.239112870287,-0.0412785236957,-0.383269953087,0.694547749702,-0.164249281156,0.247689293544,-0.339584608743,0.229079449211,0.382349135974,-0.236518142077,0.15719445913,0.0123751743141,0.637682562248,-0.257688723757,-0.759120012049,-0.196407793175,0.399431214975,0.0111857522085,-0.208453176908,-0.124303123072,0.0509837303148,0.0701674074429,0.295956087411,0.206383247141,-0.0361938480953,0.336931584304,0.25928482822,-0.475990485506,-0.0619095742818,-0.454680681,-0.496577772319,-0.106871050834,-0.513644737758,-0.0199937041669,-1.17740869812,0.601940325792,-0.299159197841,-0.148125691658,0.745147762815,-0.190376926355,-1.25799645814,-0.165763070066
0,2,0.178298630353,0.193511903058,-0.0321280450255,-0.206618163439,0.460208613233,-0.437258824479,0.691565278354,0.19451126234,-0.468934943179,-0.383703126397,0.04678460289,0.530679116891,-0.793593215722,-0.156255714814,0.227960378144,0.688809811487,0.0480061401963,0.260108174792,-0.224327609325,0.680269888223,-0.347905783792,0.195330190131,-0.118071535789,0.21605822893,-0.145891592388,-0.467768410778,-0.196923969198,-0.407631535943,0.072710729273,0.78476856243,0.343789744423,0.774282916276,0.24761994126,-0.123063438851,0.289611012983,0.188954904207,0.396118584693,-0.0230461430839,-0.0741843926652,0.156200711193,0.506007139625,0.353556352198,0.8991136527,-0.24080289694,-0.282982889804,-0.417408067604,0.608465990941,0.091262330387,-0.162723484235,-0.00388960425749,0.00876711489911,-0.0519067262974,-0.248262112589,-0.0513837695372,0.390573030556,0.307979215098,-0.303320598995,-0.267156341472,-0.0661397872101,0.00215831717135,0.0976050993244,1.49530133398,0.554406019466,0.24820369278,-0.663509327175,-0.139987240795,0.168769658036,-0.83314707511,-0.52199261822,-0.755360424121,-0.0917405264946,-0.587439671929,-1.00480450655,0.0107093366723,-0.194128963382,-1.77555836449
0,3,-0.206718314523,-0.223718775204,0.316861155093,0.165618204511,0.416012637511,0.172567696612,0.0643110411431,-0.273739098476,-0.364987230174,-0.180766166424,0.428051576039,0.246208003308,0.0186395456124,-0.252026745061,0.0254727030144,-0.319414939631,-0.0878365060299,-0.0736263804245,-0.106041545838,0.377148072949,-0.444341982613,0.467434331708,-0.509048895381,-0.0821476669462,-0.0470762310353,-0.132998054497,-0.0827696424618,0.376930633812,0.541691334321,-0.104791393763,-0.683090718181,-0.304807980948,-0.296699453528,-0.0444190910841,-0.33861512606,-0.368465542782,-0.173849361504,-0.208723948958,-0.00798625819232,-0.252874597718,-0.220504241982,-0.263225404638,-0.19858541997,0.578153054733,-0.385912147559,-0.473930906594,-0.322235348674,0.212489314873,0.750068209964,-0.00504817822674,-0.158398834595,0.323657265342,-0.348309351344,-0.782820360707,-0.461020891878,0.112481135994,-0.319462858497,0.730016897281,0.62495585894,-0.189137013483,0.379917454853,1.33745251105,0.215423481739,-0.0916691377506,-0.152712390026,-0.743580970127,-0.763905433968,0.100355051294,-0.124574988133,-0.604684187538,0.0787256343587,-0.323904960265,-0.31096815677,-0.179420513145,0.378745087501,-1.75725051914
1,0,1.02829588449,-0.339915262117,-0.0300449348182,-0.195742438672,0.00929626438811,-0.0205858161306,0.334049616569,0.230846486668,-0.157512642353,-0.0310052127803,-0.105541509307,0.0723013189712,0.0102320761968,-0.431365351474,-0.086196651961,0.227857510525,-0.00544070385778,-0.0105008563859,0.182964770052,-0.0581263892335,0.115164729745,0.309994754721,0.867216086224,-0.374920880214,-0.453829037203,0.258080219624,0.518226945795,0.197676298808,0.0771713131719,-0.217052734871,0.502064018727,-0.101376041477,-0.112411804643,0.106447561885,-0.0701441869552,-0.216107197439,0.161132474449,-0.0343550219993,-0.325516271501,-0.174175355656,0.012342765482,-0.309853285761,-0.698855410036,0.0839269315985,-0.0206305939361,0.130063387075,-0.400628721295,-0.0214573695461,-0.245591783761,-0.472512545609,0.463444373688,0.0438887811397,0.147683018765,-0.206655210907,-0.0450259368611,-0.180551550541,0.221653202181,0.114265395567,-0.095511758974,-0.376288934085,-0.206271153149,-0.325203442994,-0.338857707814,0.417790190502,0.932252519283,-0.0411207854274,-0.668990516197,-0.421402705688,0.364807710282,0.337199197028,-0.103518183444,0.48786505102,0.0890268589992,-0.023384631659,0.54258847777,3.88217356858
1,1,-0.951167604133,0.305246722451,-0.0476825790732,0.182619107114,-0.0183164053424,-0.0985776857259,-0.437550421242,-0.22212667661,0.214671019113,0.116068552175,0.0652561624477,0.0207499423518,-0.0241189716212,0.409017957002,0.154203419652,-0.182716579386,-0.0383349768623,-0.00646295053494,-0.0580199416399,-0.0474470273819,-0.117536999667,-0.334096298086,-0.684035814192,0.121558676903,-0.267273445251,-0.537953384905,-0.389074582136,-0.194147011731,-0.324962054051,-0.106993900419,-0.448283382257,-0.0292541049424,0.0328889778642,-0.354472825317,0.0146322144097,0.243927365899,0.14362353197,-0.0355521039719,0.353029825865,0.107781895678,-0.0805671538489,0.245759641435,0.40306862748,0.00103477305708,0.131674375648,-0.180362753486,0.244438437372,0.0632808971027,0.406466719453,0.269041689756,-0.498658659996,-0.0778024074871,-0.13278902318,0.183010242324,0.1546012242,0.0896869202925,-0.145764162874,-0.0295558641337,-0.0941013320814,0.286352903282,-0.0453520640814,-0.17083692184,0.07989248465,-0.0644075631754,-0.660888627214,-0.117486893467,0.702845662451,0.0356083867294,-0.819009895451,-0.0999169596095,-0.295479223488,0.0111626201782,-0.142838935565,0.0490552375527,-0.455468988595,-1.37463092453
