,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
Honda,2,-0.721135479911,0.245754710331,-0.624752090473,0.539339234097,0.363018856431,-0.0304954984624,-0.458086231833,-0.457644246879,-0.0805733062803,-0.682234563929,-0.317652641372,0.0724831737278,0.333333682061,-0.125574200923,-0.023806676344,-0.168129402614,0.571380228114,-0.391031119497,-0.0924893720861,0.304530262242,0.107964819122,-0.0758568537144,-0.812239359713,0.0968392353493,0.932938493062,0.737154080623,0.401929686363,-0.339293849248,0.334405907744,0.659810016987,-0.0957782791009,0.847278684398,-0.00526809672254,0.12164098437,0.170434027584,-1.15588220662,0.329127092317,-0.396539181284,0.333833840702,-0.155847161483,-0.216030919607,-0.510189838527,1.14619229472,-0.520577621042,-0.594443161915,0.0347021778334,0.910807877377,-0.637343317069,0.425019905437,-0.322024041876,0.115971878852,0.3492454403,0.229405806144,0.264493679952,-0.434284296775,-0.012242710873,-0.114233449619,-0.151059476242,0.245147915415,0.350874473531,0.894990598012,0.78492344446,0.415505647737,-0.999045562765,0.0757100549626,-0.328879273637,-0.0919853311021,0.09404331074,0.0487894398102,-0.211223483934,-0.2592791532,-0.578897656555,0.167507039874,-0.446157471916,-1.97389398512
Honda,3,-0.16731583635,-0.167622130301,-0.347534801644,0.309925863824,-0.378431319111,-0.0877723607521,-0.238926622278,-0.322140815702,-0.876976944522,-0.588234939909,-0.691934312295,-0.600521072732,-0.764990279987,0.0198158134505,-0.619364073051,-0.13866443264,-0.00823400607195,1.08001336028,-0.216915556257,-0.199823601346,0.355784166517,-0.270319539943,-0.75444623648,-0.0618682262932,0.422291735295,0.38860344242,-0.13051835102,-0.525832368198,0.631556501159,-0.520450456659,-0.926565876106,-0.0150901200294,-0.305765676694,-0.110663585475,-0.479549170733,-0.288139656273,-0.0369993567364,-0.430288561777,-0.170182955982,1.33211106135,0.0246035845696,-0.399483537679,-0.314489458935,-0.248880724774,-0.176381482546,-0.351729960596,0.442610822105,1.28857292806,-0.194923028391,-0.0448200898925,-0.137609319893,0.156203207441,-0.556078506301,0.784989798393,-0.114709085299,-0.300965415152,0.0668858395993,-0.616545552829,1.12253123844,-0.517470427463,0.168214177814,1.7183154429,0.633747947479,-0.547683679991,-0.121830532379,-0.485030623822,0.251915285534,-0.282080205223,-0.263176971638,-0.105593411727,0.0733888233061,0.179055231538,-0.315585712445,-0.888413980335,-2.46958938997
Chrysler,0,0.627514663157,-0.619614777962,-0.40581667218,0.540867846431,-0.46521662883,-0.0764414794806,-0.107725634408,0.212345380765,-0.643308450627,0.0554017936454,-0.16933770107,-0.81315894659,0.0450323255833,-0.424256934942,-0.0486006194939,0.173072301065,-0.105935193008,0.550112472855,0.35294189544,-0.00641417065914,0.605714057363,0.285245843977,0.652834028951,-0.514592599846,-0.37887355633,0.0472800188918,-0.575707156809,-0.277253001276,-0.613227415984,-0.480388123922,0.386600860686,0.246977458781,-0.234952494369,-0.39325252901,-0.841335935148,0.8724739903,-0.773069567397,0.449275492408,0.0,-0.386982871357,0.332677502671,-0.240402368085,0.0677404274157,0.418558498689,-0.945726499153,0.301196899387,0.423805143607,-0.0412231805807,-0.627569252336,-0.124295889111,0.358300158484,-0.31796268975,0.104540236498,-0.0175367673981,-0.58098231133,-0.165241800626,0.122227411671,-0.339433557809,-0.299503899742,-0.313299672585,0.319646450848,-0.823510659702,-0.0750831657382,0.116256388511,-0.216959583291,0.183605769521,0.439156012561,0.117478965287,0.114952686237,0.385290658907,-0.57428183212,0.329260735335,0.375320954481,0.876529979584,2.02840873421
Chrysler,1,-0.625398584139,0.22113690933,0.571322653694,-0.409477330667,0.619154203135,0.0124213089481,-0.140528252131,0.2728032519,0.51006225803,0.197044727026,0.288954373816,0.143043358643,-0.254720557669,0.0546765858732,0.054525658766,-0.0266623799731,0.14574379176,-0.258766611435,-0.123240087122,-0.0692067196302,-0.563999689255,-0.512351588224,-0.408086004093,0.789602106122,0.760673476976,0.112669041143,0.854467857842,0.338595574145,0.0370203105834,-0.226378878344,0.0248506505366,-0.24648751336,0.0207665350832,0.662225081771,0.611650571075,-0.870764032805,0.165109404762,-0.637586641117,0.0,0.199547498796,-0.400267652536,0.353625779371,-0.1321625804,-0.374713456136,0.730526882619,-0.269550415092,-0.663983433708,0.0223420989316,-0.888002692666,0.112816981199,-0.0840902037953,0.530768426126,-0.324264080663,0.411151265039,0.592076552048,-0.26533030325,0.112384326834,0.270104842375,0.0795403295659,0.173167095648,-0.652485935061,-0.594212911706,-0.394781838843,0.12720582928,0.1191784192,0.0424757882779,-0.507465580884,-0.150425880909,0.112900071333,-0.59903192132,0.146471660312,0.0893391553396,-0.226509575078,-1.01166168512,-0.154213125678
Chrysler,2,-0.0622699595369,0.715170031128,-0.217018477988,-0.241112852782,-0.752173058435,0.0216908694501,0.654091361332,-0.37351065096,0.438702258857,-0.606759482243,-0.217802286309,0.781645456702,0.306172248382,0.354779307794,-0.314210301455,-0.140917287847,-0.151826451017,-0.69381710013,-0.180415431937,0.172016883193,-0.0633726677622,0.295978479777,-0.71303768369,-0.120988502797,-0.245737307192,-0.140652779226,-0.326909576798,-0.136396020906,0.530414155956,0.301448392699,-0.643941516297,-0.0508929022621,0.34156008459,-0.165126081201,-0.187374759211,0.26913040804,0.812321667469,0.25941091571,0.0,0.0972787100844,0.313782378025,-0.139921077647,0.406926482999,0.0507890346612,-0.455771815916,0.118910068039,0.442382194511,0.0302879639764,0.57213401887,-0.0475716296753,-0.093895026233,-0.0692730156342,0.338218813723,-0.767234480304,-0.184120237571,0.514598319542,-0.524867480333,-0.161587303014,0.585300127088,0.39601691478,0.430345642378,1.258578975,0.470153089934,-0.0166031228012,-0.31996175191,-0.763852356227,-0.13962277863,-0.433017677021,-0.293525763515,-0.503020270179,0.0772390329746,-0.814193583593,-0.00360498649938,0.819431195537,-0.901826629224
Chrysler,3,-0.0208405959613,-0.51992349819,-0.633576445698,0.60761943152,-0.32265921075,0.540084012587,-0.267445904082,-0.650830169691,-0.341633027956,-0.108621873501,-0.0893380204311,0.964844808066,-0.189530692409,-0.00414470143414,0.196220997446,-0.0787130119525,-0.644922189959,-0.228153364232,-0.481334870586,-0.286467547617,0.162310471987,0.533536596113,-0.171954571641,-0.057002606386,-0.0354462422142,-0.0167839066032,-0.0511883191366,-0.753975667671,0.0511726996206,-0.383384584769,0.19762739874,-0.284844809529,0.0316084321937,-0.256204013868,0.278612695299,-0.275964378173,-0.0482333554307,0.468639481717,0.0,-0.220945242236,0.0290487222706,-0.407496829137,-0.344505063606,-0.256344173696,0.385093719483,-0.226475416971,0.585477606893,0.192277358253,0.942979889642,-0.0157952796014,-0.260201806929,-0.818443489886,0.932706835574,0.073376377291,0.139759611726,0.270764439786,-0.26685127541,0.218010184157,-0.186794420283,-0.564082877949,0.535937759961,1.67977643518,0.19224473079,-0.573850331899,-0.470484065028,-0.106366834159,-0.268069217904,-0.183106390905,-0.312439345245,0.178221369409,-0.28881873346,-0.248706109153,-0.157415281955,-0.482900792785,-1.42545724533
Subaru,0,0.93471701415,-0.435650935552,0.270659417483,0.091115052661,-0.190159004405,-0.0649773084025,-0.225517074526,0.0602706711164,-0.307247999385,-0.142364111959,-0.027699181974,-0.243729090883,-0.182804899286,-0.163597511629,0.226581656663,0.050616849063,-0.236106419334,0.106286686176,0.152495512312,0.0703495737119,-0.142964846586,0.145593995169,0.873734250633,-0.394802813525,0.3738502617,-0.456844367573,0.663063147311,-0.169067747646,-0.174387041594,-0.48845941057,0.168888775348,-0.0307028722738,0.111809883685,-0.494256617138,-0.414332804221,0.234452028392,0.186279552967,0.0214438477389,-0.233820317544,-0.215630762052,-0.022468378565,0.0135847385764,-0.0027274488433,0.322260900675,-0.136904379329,0.420559273447,-0.475855284881,0.414740122212,-0.187628693897,-0.539932153196,0.102731702662,0.128446036706,0.221388501226,-0.104193338487,0.00125382316003,-0.0161665701773,-0.0800501240747,0.116754886199,0.0438964306456,-0.570274540209,-0.462246684859,-0.162551950448,-0.166193705287,0.457808879931,0.473018663497,0.130884466953,0.332838666631,-0.351166754686,-0.0442652004634,-0.25338193728,0.306768414299,0.852580697642,-0.94461642672,0.748510542703,3.06436202464
Subaru,1,-0.859026015591,0.446076810947,-0.275762458049,-0.0555748729331,0.162133141946,0.0829279088188,0.0373375124719,-0.0186735978374,0.332018291871,0.15101088044,0.0670809597364,0.221062023923,0.232268024787,0.147091194345,-0.206166570235,0.0622412270724,0.21088491316,-0.0793450702003,-0.14190406652,-0.113803343306,0.206283391342,-0.0955234502772,-0.749400589301,-0.420420692069,-0.484794984587,0.171106035728,-0.73766521307,0.112082327376,-0.032868454841,0.296193501224,-0.20641136005,0.0939321591277,-0.126443288969,0.615745125529,0.273095229454,-0.167722684559,-0.084559800245,-0.0492088424009,-0.116668402452,-0.0157510157387,-0.00343962747651,0.0196361735254,-0.185495155098,-0.367472767971,0.107546240659,-0.277294846028,0.277021998503,-0.408485593242,0.0970520970015,0.0797226419753,0.00609127758933,-0.173952024151,-0.207958821577,0.161592350975,0.0049965365827,0.189584798881,-0.0639646659001,-0.069348938634,-0.19512707738,0.487716134683,0.281345849955,-0.23744379022,0.0466763213003,-0.177486113897,-0.309040755981,-0.122917875951,-0.48647518944,0.0617208362754,0.0514838840378,0.070841664153,-0.183160611898,-0.734418840176,0.723819102443,-0.529585553805,-1.21538780342
Subaru,2,-0.507035386265,-0.414608456459,0.0568337754749,0.0133679900643,-0.0552311405617,-0.144357797453,0.592382547881,-0.579167565311,-0.15489762325,-0.60843360905,-0.686186473169,0.0969700643547,-0.167211600471,0.0287566918377,-0.0678515922357,-0.830960020089,0.169011404795,-0.118677907035,0.184869804232,0.186690208924,-0.630968502532,-0.672583963454,-0.632198820581,1.17657479111,0.699765184846,0.780047147178,0.489218325228,0.392030387999,0.412514755615,0.368535041703,0.0905617304173,-0.0527360708458,0.281135834261,-0.174755662959,0.595804889155,-0.184895815861,-0.657488345198,0.505899980823,0.539433417296,-0.280985239769,0.110150297156,-0.285270237605,0.186639219329,0.120555377158,-0.398965894555,-0.532645731937,0.259879778956,-0.13127332793,-0.264678442975,0.377791057968,-0.717276363534,0.228037261446,0.171626936173,-0.0908072679191,0.0175490972506,-0.82744401135,0.272728824577,-0.166286978523,0.557546040909,0.710187741923,0.423944943148,0.948244840229,0.259654225757,-0.684395881142,-0.543902039561,-0.0162925507645,-0.285913084426,0.63355315056,-1.04390147969,0.650563124755,-1.00504998506,-0.204653607824,0.314272448274,-0.459700006046,-3.16984781443
Subaru,3,-0.126120914539,0.627330878693,0.279012145399,-0.673305414654,0.355268132366,-0.304088319934,0.490833630043,0.228749331329,-0.802725601366,0.318763966869,0.362248845922,0.229429546935,-0.270837464385,-0.19425482784,0.292096866021,-0.216236098079,-0.310348435552,-0.847010274787,-0.279362559192,0.4915253107,-0.378826372318,0.683823179678,-0.394738671713,-0.0521719410879,-0.248219980022,-0.148557820329,-0.116314353029,-0.895481184429,1.3212415098,-0.322071657472,0.593085842085,-0.673192375776,0.0142837301871,-0.0432672824681,-0.382160030804,-0.730906913157,0.710214188204,-0.157539794234,-0.064083191011,0.730753338725,0.209072635696,0.0994778800156,0.494848790913,0.348109652487,0.324046078614,-0.860942357142,1.38070474793,0.0615520934285,0.44777311076,0.839078961251,-0.461581694911,0.501309417054,-0.542077228123,-1.37493220726,0.712046001037,0.185287773902,0.839550224274,-0.436075740999,0.111475408929,-0.895057583391,0.553752019853,0.785031486771,-0.0299945294334,-0.252273820924,-0.33970277103,-0.468694414727,-0.559948071814,-0.00195674798496,-0.0966508951733,-0.803104794553,-0.135440900095,-0.721442638534,-0.65500879471,-1.20745182689,-1.16057923961
Volkswagen,0,0.607860614592,-0.379638349485,-0.250564129265,-0.346907459786,-0.186538255229,0.3667030185,-0.134239452369,0.00215060622464,-0.280111095285,0.24502192785,-0.012308174866,0.0136867611787,-0.158542223658,0.225300831233,0.234694745832,0.053287422268,-0.157354705661,0.0193507203183,0.0958535322589,0.0929718454727,-0.250559864791,-0.408554488653,0.744221219076,-0.464899999577,-0.590637127855,0.0323890208364,-0.443610425983,0.290775032056,0.315434588346,-0.312305445016,0.318517894512,-0.168842361882,0.0961379771062,-0.691470565983,-0.436966719206,0.0115655753,0.800699393563,-0.295001538582,0.0500307603237,-0.165563735314,-0.226977296062,-0.0742545713146,-0.177560398229,0.541327503507,-0.0654604143559,0.269189050163,-0.429816804275,0.450048318014,-0.505507410514,-0.226396382099,0.0549134715276,0.199467106898,-0.149742457011,-0.0429841986822,0.177447456673,-0.0637154531934,0.0451473950414,0.22526766628,-0.0680523106738,-0.518937991486,-0.281244291039,-0.0703699664674,-0.0588513964837,0.0261078647879,0.46736048037,0.164087558032,0.510959357759,1.34375527929,0.979387216969,0.294700967864,-0.0496110725729,-0.0936255047002,-0.653178467475,0.0116310548249,2.83798629079
Volkswagen,1,-0.23431375471,0.446670902152,0.223791109654,0.114695748008,0.0781125245625,-0.273191508675,0.11408926576,-0.13333711897,0.195754949378,-0.029176151021,-0.0411993304494,-0.0846146581033,0.190429141675,-0.0540889235921,-0.0106283393474,-0.0319922824657,0.0472411894173,0.0336456728829,0.0851848076532,-0.108851690794,0.215420401262,0.488959467059,-0.48126392637,-0.0205968851898,0.209762452124,0.0573844946299,0.295528076059,-0.0864886314341,-0.510062155613,-0.359758185847,-0.336876317864,0.144295428399,-0.173416073367,1.06222877848,0.454652172064,0.0824980188505,-0.504232321598,-0.0442634332476,0.149658056376,-0.816428476661,0.206804172424,0.172104685341,-0.00048064624086,-0.508000178138,0.0993131185422,-0.241266021445,0.404593086271,-0.402152002323,0.608268271162,0.0740820017715,0.221204962455,-0.0115578667161,0.0409276292748,0.00020734509929,-0.14579860459,-0.107458648631,-0.144592880007,-0.13147960632,0.156957176322,0.385888284355,0.0300587668795,-0.42148828407,-0.114635798558,0.218075252724,0.042907684465,-0.246067836553,-0.495498657353,-1.41656660308,-0.516894339819,-0.741186170896,0.242541602854,-0.141611614812,0.282986150674,-0.0109477902437,0.206069218571
Volkswagen,2,-0.864854104171,-0.127981939584,-0.12182270857,0.610473998659,0.23583805538,-0.0116992785178,0.0252104435342,0.275761348308,0.3030260705,-0.972944235094,0.294505327075,0.27896779661,-0.304951498006,-0.358831541242,-0.500005949731,-0.183084494477,0.147642053225,-0.116424084077,-0.862079972234,0.201446188452,0.185844033064,-0.777360023298,-0.809185880931,0.91657755617,0.172655981362,0.170175024897,0.255619462976,-1.00040967015,0.375116760734,1.21265924664,0.0716391056402,-0.105170074771,0.01375317622,-0.751261769271,-0.0568381409767,-0.21532341633,-0.282294980336,0.879715016743,-0.279235946335,1.42998624684,-0.234928748103,-0.294173034897,0.529496454032,-0.0840225532233,-0.24513882768,0.0182804723257,-0.0663897221395,0.176237211667,-0.138101354719,-0.0869286039227,-0.100530945359,-0.328519264206,0.0578596759383,-0.0475118516772,0.179273673929,0.234402384378,0.132123759073,-0.242749391903,-0.35795819094,0.647296345357,0.52607543684,0.700081402468,0.270552683115,-0.495238150941,-1.84508279511,0.136404443646,-0.214994616778,0.19414669982,-0.945723586128,0.345521975196,-0.201803721354,0.275249709217,0.726121250496,-0.49782077188,-3.02658160509
