,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1,2,-0.449838764518,0.138867970918,1.0378014695,-0.0179548005549,-0.132803839216,0.463215304385,-0.165253444043,-0.173165874641,-0.150798601049,0.105162392768,0.114932517115,-0.0522132856375,0.759144502175,0.194834745691,0.198542323961,-0.338179726531,-0.0342231873339,-0.561086730583,0.555405619845,0.494017008544,0.283088756872,-0.476564898629,0.372219794794,-0.248737485112,-0.072444813154,-0.635106670663,0.0242133797429,0.248991056401,0.316472603281,0.0591033528021,0.942948990001,-0.580642172246,0.305159457855,-0.119833594809,0.136897389472,-0.0937496825081,0.279169271833,-0.228847547527,-0.400932609855,0.585717963967,0.463654528375,0.0588854466442,0.114450884509,0.685843257685,-0.470283514947,0.299236563598
1,3,-0.449463149638,-0.0720550979933,1.47576691208,0.029545564188,0.354555347766,0.479759812504,-0.648127402346,0.488149691599,-0.295803598886,0.142273196799,0.740575433384,-0.135254614721,0.373843767443,-0.00464227334214,1.00575950768,0.10175345106,0.898674211051,0.708801212842,-0.615870291656,0.0744412216676,-0.0160335443247,-0.382940060628,-1.04516038278,1.03345415527,0.069164085748,0.965283389301,-0.166995922523,-0.261514967354,-0.377376274671,-0.591630576299,-1.11418259231,-0.224442021778,0.213523551808,-0.177846528948,-0.13697460424,-0.176693174512,0.844092505825,-0.318432968466,-0.239464553141,0.450400898851,-0.257909639274,0.370758085076,0.373332097174,-0.14063023309,1.07384515987,-0.340194102643
2,0,0.447491261403,-0.198825387164,-1.12512834449,0.0618266755751,0.563404628367,-0.171895411056,-0.329682541736,-0.220747476451,-0.000514140335484,-0.481766886373,-0.125868510562,-0.177215833705,-0.212301386313,-0.346211644388,-0.272292639415,-0.121487559293,-0.484209585953,-0.477078376929,0.0280280920824,-0.19849960735,-0.918660734156,0.221680014481,0.51325814107,-0.500678260294,-0.407047511103,-0.546362419602,-0.300890571056,-0.0194590092326,0.879735102622,0.41051132883,-0.407146605013,0.499246489956,-0.547342232755,0.0,0.706197250917,0.128725579469,-0.237306629945,0.0426223785691,-0.208236341742,-0.589533002506,-0.134360261499,-0.20643057734,0.169629608765,-0.911549834816,1.0482204812,-0.419042008955
2,1,-0.0518519093248,0.265576660561,0.490543434861,-0.264566058398,-0.281152781687,-0.0586323165141,0.0752190398029,-0.0641043949432,-0.0999048594322,0.368996784078,0.00734365078287,0.0903792692801,-0.00862269526973,0.0640564921614,0.301317927181,0.0588396922725,-0.222599940323,0.104470510711,0.575329702795,0.053467601396,0.825542149033,0.256097868032,-0.925212840513,-0.0352182910957,0.814581009523,0.510091361997,-0.00524035859487,0.0529618544621,-0.580684152425,-0.157787155382,0.235124598041,-0.223796445145,0.765848764229,0.0,-0.479043798083,-0.103088407349,0.224081208014,0.0267378999953,-0.17428720429,0.894047898329,0.106554597621,0.223182054196,0.051778801814,0.74661295145,-0.761809737429,0.0533956769861
2,2,-0.576838196012,0.339697830669,0.35989763416,-0.280679749346,-0.344730810612,0.292112123625,-0.22806106236,0.0808337776299,0.125593115878,0.344281155312,-0.152198088895,0.285476009756,0.439251124956,0.070327691689,-0.0750940720763,0.202225029793,0.567499926887,0.301767105458,-0.472227805116,-0.293411802979,0.285602319139,-0.426933155649,0.336949893628,0.835552783154,-0.327444507061,-0.0635139470545,0.278439898763,-0.31374878725,0.218994778065,0.00709723420632,0.603696895963,-0.407663457981,-0.0189246100221,0.0,-0.0322969736683,0.384293869818,-0.0362784017625,0.264043409832,-0.0272036002644,-0.204027197379,-0.347080257193,0.0184528985131,-0.330180409186,-0.512389373814,-0.865142266732,0.204575898775
2,3,-0.860254150737,-0.277919074065,1.67247198556,0.409818075001,-0.559422568423,0.249460417444,0.71978022598,0.640208055448,-0.233010353525,-0.112243179938,0.355003085231,-0.141518877733,0.0305069716626,0.595907906219,-0.070736018577,-0.161467286019,0.833047643713,0.724469934007,-0.41853901178,0.563353494381,0.25284485622,-0.291024741544,0.201694903518,0.434546184356,-0.416196032335,0.312598927142,0.371131137162,0.263628762207,-1.00273111622,-0.81610520976,-0.000367315288722,-0.137942350372,-0.422051761742,0.0,-0.698205648306,-0.584776163378,-0.0384026627838,-0.511247848307,0.65375104017,-0.403732177819,0.315512012292,-0.148654460383,-0.216905164906,0.873308164349,-0.199520330993,0.196425391558
3,0,0.41213183019,0.188200408003,-1.10015996678,0.0321591443109,-0.281493971987,0.299199731869,-0.30923563856,-0.425108069415,0.000700320208929,0.0815172528305,-0.503117560061,-0.18091675154,-0.479156497575,0.303276824896,-0.529439969396,-0.0300762955503,-0.845969998266,-0.343723871903,-0.377377320211,0.414657757923,0.564603637057,-0.277742897468,-0.180053147066,-0.235982352776,-1.08259467253,-0.550306439099,-0.631223463062,-0.653463989407,-0.690684410864,0.233638693303,0.61338950911,-0.0132163165811,-0.0386039970541,0.0,-0.624197389547,0.55848447733,0.370675986969,-0.357338872497,0.288787112763,-0.35152269704,0.293833897431,0.255306139587,-0.178423907458,-0.902641630101,-0.217952927344,-0.588066564356
3,1,-0.313525016516,-0.0813081741952,0.724476754856,0.0887194552438,0.387225082886,-0.417960715733,0.199900950681,0.697528001936,0.107868967354,-0.280231982817,0.208880141093,0.118658478229,0.403363257002,-0.132001129689,0.169427616066,0.091162667966,0.783720632615,0.440644084139,0.634032790806,-0.348470122316,-0.494004314408,0.342246979524,0.635983340384,0.216489535951,0.634401514198,-0.186740873582,0.536004286649,0.554590740672,0.736871253392,-0.122147000985,-0.664578954595,0.0692077238224,0.273369636393,0.0,0.89951512221,-0.490171226604,-0.366453496579,0.197060760126,-0.0386149272163,0.580156471992,-0.119854845374,-0.290991991359,0.568284517352,0.467844534963,0.540756251617,0.0423122200654
3,2,-0.562591214087,-0.723362477967,0.0545748997553,-0.289127317255,-0.687032705349,0.323111011933,0.196292613876,-0.499810263959,-0.269385256837,-0.215043509508,0.371590979876,0.140918291908,0.142609250536,-0.225091325575,0.685107380211,0.0895681116687,-0.27242590858,-0.740343436016,-0.106100436812,0.326030604836,-0.37192472157,-0.169811700673,-0.741827200043,-0.372341471246,0.609946843134,1.00258861189,0.44799665865,0.539408263746,-0.219783229589,0.0740321242577,0.108768425695,0.212586295083,-0.154030348489,0.0,-0.419166729763,-0.0627992988358,0.092131239035,0.422283419824,-0.457282568039,-0.274906359761,-0.213233402318,0.251169259072,-0.310987485223,0.733080043534,-0.326812027642,0.537760447053
3,3,-1.09629752367,0.0928156824608,1.4713412225,-0.160985681284,0.0705541282599,-0.240804100299,0.11857226121,-0.586492726762,-0.438821486731,0.743940807667,0.844352650777,0.274954720036,0.526467407241,-0.452592028193,0.131054325121,-0.712195772921,0.374988906714,0.648778089934,-0.166327580538,-0.269458162559,0.221988052778,-0.112034044982,-0.574912551947,0.591423782827,0.25799617214,0.532812765059,-0.115941247742,-0.522392917776,-0.116412480985,-0.351609658597,-0.414487493891,-0.230265701206,-0.388646720206,0.0,-0.28903241589,-0.457196098556,-0.381712120652,-0.220104974182,-0.374838515047,-0.281257919183,-0.243007641042,-0.588157312429,-0.174831180527,-0.185756935716,-0.307585604581,0.273395423388
4,0,0.235438624931,0.246245398291,-1.13459882729,0.0290068235407,0.218339606105,-0.242384346813,-0.0783047579756,-0.133394829793,0.146282187041,0.16410458462,-0.236066054693,-0.0133778725999,0.114506718793,0.000449939364463,-0.0219646229191,0.0251005613714,-0.698035152477,0.147128511753,-0.30623329854,0.22327939162,0.169377326412,0.417046612855,0.535174038987,-0.390503134304,-1.07853019731,-0.395008969682,-0.692787935592,-0.0999267188437,0.283972079374,0.0806177046311,-0.854398838058,0.381590495632,-0.306869847713,0.473710107573,-0.0481341206197,-0.475437119833,-0.51524201781,-0.396450787982,0.371731556257,0.136229859885,0.762771916846,0.113224155642,0.130111735447,-0.109748120341,0.297484117319,-0.171567757047
4,1,-0.29094763554,-0.195254873268,0.485035174275,-0.124530106256,-0.0981985972106,-0.00390195036844,-0.2865912306,0.175536271459,-0.125112469345,-0.299486902945,0.103733522855,0.165388473115,-0.0409023230221,-0.344521056614,0.00888023743671,0.076156647118,0.470060861572,0.191613150966,0.485659671316,-0.449111913071,-0.000943435519609,0.0120630130978,-0.616454879663,0.0895351348128,0.229628218134,0.34752120756,0.475900874017,0.112879585938,-0.0120236888084,0.26579980183,1.14247212164,-0.286606423545,0.271801817128,-0.299493528829,0.107756084001,0.468079744092,0.52526524864,0.255624271157,0.146715204649,0.140313440497,-0.89384460831,-0.0154796533532,-0.18046684474,-0.111814561798,-0.172849487962,-0.147726490807
4,2,-0.00788832864894,0.373592611618,0.160699723674,-0.0268138193608,-0.405271034113,0.489758952538,-0.0189763265849,0.185065012993,-0.116794759972,-0.100762226681,0.0464069811271,-0.21266414744,-0.218122666806,0.156955585376,0.190308016745,-0.608912837528,0.381688648592,-0.211819951512,-0.0742984572185,0.493509430871,-0.0299135016761,-0.262624566724,-0.0563457993582,0.921983710045,0.749649915708,0.054754263606,0.766065213318,0.133941164306,-0.254143130272,-0.603855262632,-0.106133876516,0.11684301763,-0.324746046971,-0.159558910433,-0.00963219315499,-0.114825412463,-0.543873438185,0.56050292504,-0.662547861235,-0.405050941747,-0.325470067881,-0.0438145972976,0.0642453911268,0.329603792407,-0.270743174486,0.589337773858
4,3,-0.736194717986,-0.966077544441,1.99418619925,0.299890662536,0.00148195613882,0.133066484415,0.473012066009,-0.298863437251,-0.220649532133,0.42363601855,0.389260885201,-0.156345896304,-0.102206519849,0.524000252639,-0.196014855144,0.264737280674,0.468496969616,-0.719085848128,-0.453819687183,-0.0859983838695,-0.451183309601,-0.458672953218,-0.131765493013,-0.103595721772,1.19715401912,0.216648932005,-0.153128768317,-0.150898759919,-0.305461309281,-0.231437785271,-0.561204282516,-0.431387890992,0.433157096048,-0.0134629453991,-0.0499122375081,0.094694925305,0.386853821909,-0.298530990174,-0.508793710955,-0.183667695913,0.354345516255,-0.434865105039,-0.136866702563,0.124944327706,-0.0856658035057,-0.345208078518
5,0,0.023639973299,-0.329706810429,-1.23200490071,0.209656897295,0.301975676864,-0.460739945435,-0.33002844903,-0.328778379292,0.0991035105377,-0.218059779802,-0.400777222814,-0.0223539838222,0.0739771321665,-0.37866319407,-0.216794963397,0.0174169201573,0.0623794399433,-0.662539976756,-1.40582810073,0.337904391976,0.575059166439,-0.312461274334,0.113439498013,-0.204923177235,-0.258485161014,-1.05839891533,-0.438263523586,-0.544225504383,-0.266726878619,-0.606793285659,-0.313616977861,-1.133079014,-0.208147527026,0.338356569187,-0.0388887984121,-0.0228589414516,-0.542723790396,0.135311859172,-0.0912990382403,0.179853268773,-0.867013057667,-0.729033935385,0.113701759924,-0.144475125188,0.557779846313,0.46648671108
5,1,0.00844348352395,0.489375525935,0.464502643721,-0.233430811014,-0.248368296745,0.313869880338,0.231224201018,0.357853200626,-0.0232055157225,0.206618710634,0.368401315448,0.0649049156863,0.0100362970738,0.399175280852,-0.448551913915,0.132291481164,-0.176658883871,0.794547387586,1.13760350319,-0.174679152175,-0.52229968732,-0.0410441792076,-0.212305236415,-0.24916430164,0.40115063926,0.465416977472,0.233352357679,0.111257276989,-0.145508279138,0.536225422291,0.527706562637,1.19413604978,0.543940413932,-0.0370304258918,-0.0256528067784,-0.118946347361,0.663768744742,-0.085221098316,-0.545727701166,0.184442422717,0.456480593664,0.788910720043,0.0305218489543,-0.0383167213005,-0.623446211247,-0.622723383214
5,2,-0.296010632147,0.0393538233808,0.75400515432,-0.2473455973,-0.47602461649,0.42125872241,-0.0711044180468,-0.121178757298,-0.270128264525,-0.335773556435,-0.133263177489,-0.633098754288,-0.0346343033383,-0.356045792574,0.461691411376,-0.734791434349,-0.265977369067,-0.0713104151176,-0.267572219673,-0.37191932518,0.199642949913,-0.190472987473,0.357620611062,0.332371436301,0.510293297333,0.999830652662,0.338370418151,0.244276119773,0.486233948205,0.349477328726,-0.573433107933,-0.0517042888519,-0.299895683938,-0.151514304515,-0.0172304546324,0.415059388718,-0.53633658324,0.466169281771,0.521093191643,-0.555229867438,0.593698415169,-0.744499202149,0.0115372231916,0.00192980969453,0.188170423865,0.164063615497
5,3,-0.760513367918,-0.672053530042,1.30742910043,0.0346874689036,0.0684367015799,-0.0945781953185,0.157925753358,-0.0313509386149,-0.261432640313,0.411643451735,0.307474902895,0.462472805169,-0.153834180002,0.253456789894,0.74546059253,0.204348436103,0.321019842059,-0.0356030939134,0.523580733097,0.117360408931,-0.36516586439,0.686885386234,-0.10839488063,0.492715722156,-0.936670796549,0.172326465528,0.399470091111,0.628018485193,-0.0807825305594,-0.105300994119,0.157260488575,-0.0946956875392,-0.662909072259,-0.292190656988,0.394055583703,0.0478538978645,0.360336125618,-0.623381324772,0.737221864039,-0.568976315483,0.0778592782145,0.456562806538,-0.0795529103095,0.409143779607,-0.345219759779,0.00714444719634
6,0,0.462185085429,-0.139260296228,-0.908909813951,-0.3475828064,0.45724665203,0.0866362893395,-0.387355654759,-0.943265676045,-0.115191764432,-0.0948521855156,-0.278193915244,0.119597789754,-0.142833470552,-0.829718254507,0.0100246153023,-0.245567020475,-0.258301186393,-0.308292365518,-1.11498430069,0.580381161132,-0.387307528481,-0.413628989828,0.0542321428996,-0.328401544825,-0.650942722742,-0.160424529523,0.0432673475393,0.192334507553,-1.07611703645,0.095640941747,-0.195631847936,-0.024472955967,-0.401970009882,0.0,0.959691688004,0.329754281646,-0.0665176955426,0.426902823003,-0.913175371535,-0.691153384224,0.600365353583,-0.218703796024,0.31487896165,-0.488556847835,-0.460642092924,-0.460477473827
6,1,-0.372842126919,0.1172443096,0.422805760394,0.22787190146,-0.651786605818,0.0192252943049,0.257660210884,0.29724703198,0.119466150734,0.0841141373791,0.0370240586807,-0.617574391676,0.248613558079,0.403512238845,0.00919596856352,0.245804760155,0.12556857588,0.568577095617,0.914326042283,-0.347798809723,0.178769724145,0.248789006299,-0.563802275049,0.3052960686,-0.275853048153,0.0469851372989,0.161191497788,-0.0897002300303,0.87192812023,-0.0566989122769,0.508394424128,-0.311481948068,0.143324112634,0.0,-0.738117715553,0.0162043503282,-0.689175001058,-0.122519983346,0.733904394404,0.756504453623,-0.227225801993,0.319866520392,0.10022380169,0.671186424035,0.726153639055,0.346671124035
6,2,-0.222621308558,0.30117995771,0.592227795733,-0.00214074960598,0.368345594673,-0.0704877542092,-0.237334784884,0.831523386375,0.180503250619,-0.443102005406,0.367956574799,0.420625864674,-0.298092430733,0.489260093436,0.0823540411339,-0.342824587744,0.254219103568,-0.209541897214,0.430668607286,-0.649749547267,0.0377637261413,0.486403961466,0.224138471228,-0.335913073222,0.674165895257,0.539396003131,-0.408995273933,0.168423363157,-0.282377158771,-0.060257525886,-0.326911124141,-0.229439658532,0.48298401662,0.0,0.132704677488,-0.780713345207,0.375938381098,-0.281579923403,0.317907269021,0.119484453613,-0.322199992346,0.0343445872255,-0.563094507004,-0.0788967007635,-0.26309429004,0.433809987648
6,3,-1.30629259291,-0.261986773335,0.722812837015,0.182406247446,-0.253128486925,-0.155065797902,0.598698944061,0.919535309633,-0.986407138352,0.486716331666,0.265135429534,0.757269655721,-0.011238060815,0.865970139975,-0.255216995143,0.139859015694,0.0967240065113,-0.285391039006,-0.203396609435,0.343033531279,0.607900814045,-0.193714543283,0.501021267869,0.272857504387,0.959868022265,-0.279133434678,-0.334026956903,-0.695392847817,0.737884892396,0.170577624875,-0.130551612639,0.728763262694,0.0610913687485,0.0,-0.407354092357,-0.710329878688,0.53911966189,-0.684884482603,-0.0229924369561,-0.280488039278,-0.173010989194,-0.237952844023,-0.289886184277,-0.197972215679,-0.235473566725,-0.228238197904
7,0,0.399566308445,-0.29429996278,-0.720226072654,0.106222283261,0.374721027666,-0.277607967439,0.0091092230345,-0.697016615313,0.0603384270003,-0.367964188035,-0.140016984264,0.0251722486949,-0.480365277269,-0.37289859825,0.601290338707,-0.396129558392,-0.0409483333789,0.147220678557,-0.969248184103,-0.723477874247,0.516444201387,1.27602712176,-0.329615284119,-0.637693156613,-0.0236182610807,-1.49958652712,-0.406205826506,0.121416639548,-0.0100990872336,-0.167979928538,-0.154014182614,0.32924348387,-0.200793766723,0.0,-0.619832315006,-0.157993798034,1.01970033776,-0.51212558163,-0.039619699861,-0.112336088728,-0.751861979222,-0.122848906804,0.373528813425,-1.25403724539,-0.447767210491,0.326830898072
7,1,-0.238934233385,0.449019371171,0.376414705199,-0.517768266657,-0.197913929937,-0.0369488513874,-0.282905485333,0.566402993097,-0.241924944784,0.181686362671,0.144433303445,0.0873316617734,0.323763407403,0.860370720657,-0.867332761165,0.345420723608,0.492314662732,-0.0988423496844,1.48098772862,0.916833353022,-0.21419273645,-0.831390375355,-0.306327985588,0.838287832222,-0.18113232425,0.765216643,-0.046308273033,-0.0273943852026,-0.450762590766,0.47094221955,0.379115005848,-0.228934631374,0.484725439235,0.0,0.341965909293,-0.11010903524,-0.716442667785,0.224198546464,-0.232174758921,-0.112083774224,0.461317009128,0.608809991878,-0.0466978998383,1.0128456804,0.760825395051,-0.10535084627
7,2,-0.492286318548,0.142460706215,-0.647701877681,0.532276135879,-0.612173788151,0.628259206711,0.516190717319,0.313135725764,0.137128943077,0.437815889076,-0.303379733464,-0.0872508486809,0.054560433529,-0.659969032385,0.359793102269,-0.109475568752,-0.398212627608,-0.252233302483,-0.466164299934,-0.358255693942,-0.374209239542,-0.152732510412,0.181565100681,-0.727091099222,-0.323270818909,0.925983895994,1.26712428466,-0.546588372431,0.672292265966,-0.430032091719,-0.0563255089908,-0.205706638698,-0.437024728378,0.0,0.790158585458,0.054174385253,-0.411865100129,0.800772109023,0.641315264782,0.267716596096,-0.11511153155,-0.764947527014,-0.561938356902,-0.024709212976,-0.253599709768,-0.432276877817
7,3,-1.09572068173,-0.751192065197,1.67530453798,-0.113248336916,0.174343246814,-0.221160950812,-0.0664306329179,-0.159592149866,-0.0917621264217,-0.0336781519832,-0.035182865342,-0.601191923145,0.601121753968,-0.893170769229,-0.389830512851,0.292334398539,-0.885475603027,0.00210030423783,-0.104979022631,-0.152470808502,-0.399125482113,-0.425083281749,0.569931283929,0.326953235317,0.665879158919,0.305590620925,-0.625678904782,0.313003947832,-0.0910688467733,-0.13743439475,-0.602874636671,-0.107123795352,-0.242908794587,0.0,-0.444583127193,0.468822987651,-0.372738201772,-0.212374380704,-0.341702980093,-0.0799585267193,0.555574394569,-0.936679424604,-0.372692596139,0.488898387454,-0.0641846111006,-0.306541384078
8,0,0.152183437761,-0.258918315046,-0.986848084185,0.198249735539,0.946889410952,-0.168104445796,-0.580535229616,0.121731307403,-0.237809636704,-0.505575579264,-0.0406615853439,0.379984924922,-0.0945324337366,0.279427495328,0.283420751686,-0.213605519005,-0.65063712544,-0.751473214675,-0.0563566600616,0.160177542037,-1.08508618531,-0.777924757431,-0.132281694662,0.233348756618,0.486073256939,-1.03098262313,0.201194982172,-0.73916353627,-0.649971663959,-0.890016892835,0.101227932882,-0.32726480723,0.644381465218,0.0,-0.606523232781,-0.47672753536,-1.15677160406,-0.546467700591,-0.186136366419,-0.352416118405,-0.79845774498,0.242008710431,0.185414967634,0.0182285733765,0.675252871964,0.192334929178
8,1,-0.114266579089,0.481742535833,0.485094495622,-0.167454445796,-0.689081675167,-0.12297699098,0.644604220352,-0.253091520762,-0.179402640618,0.424654957545,-0.350079941285,-0.659706452076,-0.120015388599,-0.418089698369,-0.731449768482,-0.158013083763,0.118241823062,0.100201593121,0.266074552693,-0.329404050536,0.692294418169,0.707390487435,0.222019874192,-0.367920872696,-0.564682887199,0.0939725217632,0.0527060716574,0.753094144508,-0.044967863386,0.483188332055,-0.172701255861,-0.552613389706,-0.667728138743,0.0,0.245177527621,0.504681543746,1.31489503603,0.310055854199,-0.0339577087791,0.0329807833064,-0.896737616484,-0.253821995231,-0.113894033781,-0.605662885865,-0.58983583395,0.129344639531
