,ID,0
361,25B45B7E,8
362,25B9655C,5
363,25B9683C,4
364,25B9889E,1
365,25B6363P,2
366,25B6799C,1
367,24732983,4
368,2529B9BZ,3
369,252887AJ,0
370,25289BAQ,1
371,2529453P,0
372,252957B6,2
373,2529632Y,4
374,2529646D,2
375,25297B6F,4
376,2529867V,2
377,25298B8F,1
378,2529A75K,0
379,2529B83R,0
380,25A953AQ,8
381,237A979P,7
382,237B222U,4
383,237B22AS,2
384,237B295Z,2
385,237B359V,0
386,237B362Y,2
387,237B39AS,2
388,237B3AB6,2
389,237B5B2D,2
390,237B632W,3
391,237B633X,2
392,2492A95X,8
393,2492B398,8
394,237BA285,2
395,237BA44L,2
396,237BB22W,3
397,237BB985,4
398,238222AB,0
399,2382288B,0
400,2382292F,0
401,23822AAQ,2
402,2382458B,1
403,2382472Q,8
404,23824887,3
405,23825567,2
406,238274BM,2
407,2382779R,2
408,23827ABG,2
409,23827B5V,2
410,23828254,2
411,238283BA,0
412,2382867C,2
413,2382872H,6
414,2382874J,3
415,2382889Z,2
416,2382A8A7,0
417,2382A96N,4
418,2382B42B,1
419,2382B794,8
420,2382B7BV,1
421,238326AW,0
422,23832AA5,2
423,23832BBG,2
424,23A6A59A,4
425,2423937A,4
426,24239B2J,0
427,243B367T,2
428,24B4624D,6
429,24B48863,4
430,24B4898F,1
431,24B48A3M,6
432,24B495AY,1
433,252753A5,4
434,25283A92,1
435,2529693R,2
436,2529B67A,1
437,253AABB4,4
438,25A9356L,1
439,2383A22W,2
440,2383AA9C,1
441,2383B347,0
442,2383B48L,5
443,24562B7P,0
444,245648AF,1
445,2456655K,1
446,2456A78L,4
447,2462B869,6
448,2336944N,3
449,233694AJ,0
450,244833BR,4
451,2456498Y,1
452,2456695R,3
453,246232A7,0
454,246259A5,5
455,246288BP,1
456,23532498,5
457,23532A92,7
458,2353339V,3
459,2353362J,2
460,2353434N,1
461,23534B43,0
462,23536238,8
463,2353675R,4
464,235369A7,0
465,235372B4,0
466,2353744S,8
467,23537AAH,8
468,238A454D,0
469,238A5BAB,0
470,238A8885,0
471,238A897E,0
472,238A9565,3
473,238A95AY,5
474,238A97AJ,0
475,238B326B,0
476,238B46BZ,1
477,238B483M,4
478,2472436Q,5
479,2322295T,1
480,2322369Z,4
481,23223789,0
482,2322382D,2
483,23223B2B,1
484,23223BA9,2
485,24923A54,4
486,2353B4AB,8
487,2353B59K,8
488,2353B829,2
489,2365B28L,8
490,238B93BT,1
491,238B96AN,2
492,238B994N,1
493,238BA38J,1
494,238BA78Q,0
495,238BA79R,5
496,238BABAQ,0
497,238BB627,8
498,238BB83T,0
499,2473B53T,0
500,2438B94L,3
501,243A96AU,2
502,25B455AD,3
503,24B472B8,3
504,24B5B8BR,3
505,23A5872S,5
506,23AA737R,8
507,2457AA9Z,0
508,25B4B26W,0
509,25B4B345,1
510,25B646AJ,2
511,25B6542Y,2
512,25B6556D,2
513,25B6573V,2
514,25B65A8Y,0
515,237BB49P,2
516,23823834,6
517,23829A2D,1
518,2383BB5M,0
519,2383BB9R,2
520,2382768F,2
521,242392BT,0
522,25B9398Y,1
523,25B9773Z,5
524,243BB52H,5
525,2448B83E,5
526,2448B93P,5
527,245687BX,8
528,2456B85R,1
529,2457B36Q,5
530,24625B2U,1
531,2462366J,0
532,2462637C,0
533,2462886U,3
534,24232B3Z,3
535,24233A6Q,0
536,2423553Z,0
537,242359A3,2
538,24237BAL,7
539,24239A9G,7
540,24B4692D,3
541,24B479BA,1
542,238A4A4W,8
543,239A743Z,3
544,2473353P,0
545,2492234B,1
546,24922B4F,0
547,24922B7C,8
548,249232BK,2
549,2492425M,1
550,2456668Y,8
551,252684AU,2
552,2527232D,0
553,2527552S,8
554,25272A2H,5
555,252787B6,0
556,2527A6BC,3
557,25289234,5
558,2528BA96,3
559,2529732W,4
560,252827BX,8
561,2528A93P,6
562,2529257X,5
563,2369B84W,6
564,23A6486U,3
565,23A654BG,0
566,23A6573E,1
567,23A66A8F,2
568,23AA636S,0
569,23AA84AS,1
570,23B5699T,0
571,2527229A,2
572,2527B587,8
573,25282B27,2
574,2528A45A,6
575,25294B6L,1
576,2529633Z,2
577,25B6369V,2
578,25B68AAJ,1
579,25B696BA,2
580,2457AA7X,0
581,252AAA4S,0
582,232222BM,1
583,23225BA5,2
584,23226BB4,0
585,232275B8,4
586,2322B79E,0
587,2327977X,0
588,2328A48B,4
589,2539662Y,5
590,253967B8,3
591,25396992,0
592,25A935AF,1
593,2373653C,4
594,2373824D,0
595,2374478L,1
596,253AAB69,0
597,25397683,7
598,23367A5M,0
599,23375B5G,0
600,23B5925G,2
601,24B4689A,6
602,24B47854,8
603,24B5A289,1
604,24B5A6B8,0
605,24B5B7AF,3
606,243A984J,3
607,2447946F,0
608,2448A6AS,1
609,2448A8BE,2
610,2492389K,1
611,25B4282H,6
612,25B4434Y,8
613,25B6349A,2
614,25B63774,2
615,25B6399R,2
616,25B6432Q,2
617,25B67A4Q,3
618,25A9524J,0
619,25B4276B,5
620,23742BAQ,3
621,25B42749,4
622,25B4366Y,2
623,2456389R,3
624,2456834U,0
625,2456986B,3
626,2456BA3C,4
627,2457B845,0
628,25B9395V,5
629,25B958BC,8
630,25B98A5X,1
631,25B992BC,5
632,23689A2L,0
633,2369288Y,3
634,236933B8,8
635,23693A4F,3
636,2369A543,0
637,2369A65E,1
638,237377BT,8
639,2382534J,4
640,238A932F,0
641,238B99AJ,0
642,238BAB3T,0
643,238BB34D,4
644,239A7452,6
645,239A755C,4
646,239A878Y,0
647,23A59A3P,0
648,23A6657V,0
649,23A6A227,2
650,23AA763C,1
651,23AA8B3Z,1
652,2287973C,4
653,2423248B,2
654,243732BX,3
655,244783AB,0
656,24628943,2
657,252956AU,7
658,25B45754,2
659,2526842W,5
660,2527924Q,1
661,25287227,1
662,2529545E,0
663,2529626S,1
664,2529858L,4
665,253AA28L,4
666,25B4422L,8
667,25B6354F,2
668,25B66845,2
669,25B4673Z,3
670,24485A8Y,4
671,246268BT,8
672,2527987K,6
673,2529B22Y,5
674,25B6793C,3
675,27A4427Z,8
676,2369B3AB,8
677,237BA943,2
678,2527467A,4
679,2527774B,5
680,2529733X,3
681,26B2254B,3
682,26B7238L,8
683,26BA6B9X,3
684,25A6227K,8
685,25B45743,8
686,23533463,0
687,23374B8L,3
688,23AA868L,6
689,27A3797G,0
690,27A389A7,8
691,2473B72D,1
692,27A63A8B,1
693,27A6432Y,1
694,24B5A97A,3
695,258583BV,0
696,2528257C,4
697,27A6466Y,1
698,27A64B3E,6
699,27A7BB74,1
700,2529254U,0
701,27B4932Y,5
702,27B5395K,0
703,27B5632J,3
704,27B6A7BG,2
705,27B6B647,4
706,27B7837E,0
707,27B823BZ,0
708,27B8325R,8
709,2632883R,8
710,2456483C,3
711,24B5A87Z,2
712,2262B44N,3
713,2336796B,8
714,2337B645,0
715,2322352H,4
716,2328A37P,5
717,23822869,2
718,2423482W,2
719,2658487T,0
720,23222363,8
721,2457A27C,4
722,2294556Y,0
723,22948B7M,0
724,2322469X,4
725,232253BR,8
726,2365B3AN,0
727,2373697M,5
728,23826258,3
729,2382A89G,0
730,2328263C,0
731,2287438L,4
732,228732A5,1
733,228737BM,5
734,24378352,4
735,2323B34H,4
736,2565B378,3
737,2682362B,5
738,2682734Y,3
739,26856963,2
740,2686AB3E,2
741,26A99432,0
742,26B8A89M,5
743,26BA6265,8
744,2294789T,0
745,23832729,2
746,23B5768U,3
747,2447923R,1
748,24624A3M,3
749,2492B727,1
750,2553483G,0
751,2565A48L,5
752,2575689K,1
753,2575969T,1
754,2599457M,0
755,23688887,8
756,26579A8S,8
757,26856952,1
758,25B95756,8
759,26338836,0
760,2635225M,8
761,2575986B,0
762,258568AF,4
763,25865B94,2
764,2586739K,4
765,25992343,5
766,26337BA3,0
767,2633944Y,6
768,252A273P,4
769,25A629AF,0
770,2686356H,2
771,26B8B372,8
772,27A35A8Y,0
773,27B59969,0
774,2262966U,3
775,27A39A3K,4
776,27A7A78Y,4
777,27B6224Y,0
778,255294BC,5
779,23AA866J,0
780,228736BC,3
781,2336863A,0
782,23AA596L,2
783,256564B2,1
784,2456238B,8
785,24567A52,0
786,2456854F,8
787,2462783T,0
788,24925785,3
789,2492694J,1
790,27B4897X,3
791,27B5B22J,4
792,27B6A2BZ,2
793,24B4632L,3
794,24B5A64B,0
795,24B5A79R,0
796,25277992,8
797,25279A34,3
798,2528746W,2
799,25287B72,8
800,25295398,3
801,2635A692,6
802,2682553M,7
803,26857654,2
804,253AB9AD,4
805,25A952BG,1
806,25B4359R,0
807,25B9459R,0
808,237B483C,2
809,242327AN,0
810,24372967,1
811,243B229R,3
812,24482B29,7
813,245632BR,8
814,2456525R,4
815,2462373R,1
816,24724ABP,7
817,252755AQ,0
818,252AA93E,1
819,25A9325P,1
820,25B9852B,0
821,243A943C,4
822,226357BM,8
823,256528BG,2
824,2565487C,0
825,2575752F,8
826,237366AJ,1
827,23B565BE,8
828,243BA79C,3
829,23743923,1
830,2633333Z,1
831,2657658F,0
832,2657663K,0
833,2657966H,3
834,2658426B,4
835,2456727P,8
836,24578656,5
837,2457A93G,5
838,2369A3BE,0
839,24B46AAN,3
840,24B5A5AW,4
841,25279A9A,6
842,2527AB72,4
843,25288BBT,4
844,2529394Y,4
845,2535242Y,0
846,25397B8L,0
847,25A932AJ,0
848,25A9494N,1
849,24724878,1
850,24725492,0
851,24726874,3
852,2472847T,0
853,243A976B,1
854,2448473X,1
855,2448B66W,0
856,239A738U,0
857,2529496Y,0
858,25296769,4
859,243B267V,0
860,25298A63,8
861,2423578Q,3
862,2529849C,1
863,2527242N,8
864,2287337M,5
865,2287364F,3
866,22873B5Z,8
867,2287734B,0
868,2437752L,4
869,2438A4A3,8
870,2462B68Q,0
871,24733B9P,0
872,2456346H,2
873,24563674,5
874,24566778,8
875,24569BA3,0
876,2424B52L,7
877,24922736,3
878,2492594L,8
879,24B5B254,0
880,22942532,0
881,22943B7X,5
882,2294478N,3
883,25B6463M,4
884,232235BG,5
885,22945A7C,0
886,2294642H,0
887,23222BAB,4
888,23223A65,0
889,2322588F,4
890,2322766N,8
891,2322964H,1
892,2323BB8B,0
893,2328686S,1
894,2328A28F,3
895,2328B98F,5
896,2265437C,7
897,2265994W,8
898,2266A66B,8
899,2266ABAD,6
900,2492393P,0
901,249255AB,1
902,25B9987A,8
903,2328383V,0
904,2456567Z,1
905,2539776B,0
906,23367A3K,7
907,2337454N,8
908,2322277A,1
909,22943A6L,0
910,237438BR,0
911,2437966W,8
912,243BB4A5,1
913,245669BM,8
914,2553296Y,3
915,2553464W,0
916,2553972U,7
917,23A64263,3
918,25296A9A,2
919,2554B26D,1
920,23B5629R,5
921,2565B73A,4
922,24563A9E,1
923,2456563V,3
924,2322229V,0
925,23744A6H,0
926,25859A3Z,7
927,232852AW,0
928,2564978J,0
929,25756A43,0
930,2598883R,4
931,25989A2B,4
932,25992398,1
933,2599343A,3
934,2599452H,4
935,26335732,8
936,263479AU,3
937,2634B556,0
938,263528BA,3
939,2635327M,3
940,263533BR,5
941,2635B22L,3
942,265786AD,1
943,2657938N,0
944,2658265A,0
945,26B7ABBX,0
946,27A6292U,1
947,27A6799R,1
948,27A6922D,1
949,27B7259E,0
950,27B82332,2
951,2685745C,3
952,2676833E,1
953,267B224F,0
954,2683B66N,4
955,268547BG,4
956,268697AJ,1
957,26869A2J,8
958,2686A429,2
959,258586BR,1
960,26B6853A,5
961,26B7B3BG,0
962,27B5252D,8
963,27B639BV,0
964,27B63BBC,0
965,27B7754Y,8
966,27B8B64B,3
967,275A4BAF,0
968,26B733BC,0
969,26B7589X,0
970,26B8283C,2
971,26B83A3X,2
972,26B8A87K,0
973,26B8B6AQ,1
974,26BA53AB,4
975,26BA75AS,8
976,26BA893Z,0
977,27A3383A,1
978,2598329G,2
979,2598648U,2
980,27A348B6,2
981,27A6384J,7
982,27A644B8,2
983,27A6492Q,1
984,27A6532W,4
985,27A6566W,6
986,27A6962J,5
987,27A6B654,4
988,27A6B7BA,1
989,2553ABAJ,4
990,26859BAD,2
991,25643536,0
992,2565327T,1
993,25657B69,6
994,2565944Y,2
995,2575529V,0
996,25758ABV,5
997,2585233A,1
998,2586672L,3
999,259877AF,4
1000,2553AB6Q,3
1001,2586A774,2
1002,2368949Z,0
1003,237379BE,1
1004,2374249V,1
1005,275A995M,4
1006,2528B59M,1
1007,25296396,2
1008,2553428U,0
1009,2598477T,2
1010,26B8B8BC,8
1011,2382634H,4
1012,2383AAA9,3
1013,239A8823,5
1014,26868B3X,8
1015,2766728D,1
1016,27B7873G,4
1017,27B695BC,6
1018,243BBA2B,0
1019,2353742Q,0
1020,2353B96N,8
1021,23535A7T,3
1022,23736A4W,8
1023,237383AJ,2
1024,2374A42S,5
1025,23693987,3
1026,25B45BA7,8
1027,25B7AABG,4
1028,2382887X,4
1029,2383A952,0
1030,238B539A,4
1031,282A88B4,4
1032,282A8A9Z,8
1033,282ABA5A,8
1034,2788B427,5
1035,282254AW,1
1036,28229225,3
1037,2822A79C,1
1038,28237B2D,1
1039,2833B927,3
1040,2598232L,1
1041,259854AN,0
1042,25988965,4
1043,2472664F,2
1044,2473243G,0
1045,26345A3E,4
1046,263534B2,8
1047,25533376,4
1048,2553355P,1
1049,2553396W,0
1050,25536392,0
1051,2553964L,0
1052,2565352J,0
1053,2565693K,8
1054,2575625P,0
1055,25758445,1
1056,2575398B,1
1057,2575596U,0
1058,2575599X,0
1059,2586B5A9,1
1060,25533B3G,4
1061,25536754,0
1062,24B48BBV,0
1063,255399AD,8
1064,265838BP,6
1065,267B2BB2,5
1066,267BB8B6,4
1067,2634944D,2
1068,2337259X,6
1069,27A7B229,1
1070,27B6748D,8
1071,26579545,4
1072,27B69829,8
1073,26577B2B,8
1074,238237AQ,8
1075,2553824H,5
1076,26333363,0
1077,2553BAB8,8
1078,2658557V,0
1079,2657689C,4
1080,26856A9C,2
1081,27A674B2,1
1082,252746A3,0
1083,2634BA8S,0
1084,2553278F,3
1085,283428A7,1
1086,2553A74F,3
1087,26575B36,1
1088,27A6B46J,3
1089,2635353E,4
1090,27B839AN,2
1091,27B8B663,2
1092,26B8B4A5,0
1093,27A624AB,0
1094,27A6773Z,5
1095,2598543R,0
1096,2633742B,8
1097,2686393K,8
1098,26326947,1
1099,26328A4F,0
1100,2423585X,8
1101,2456358U,0
1102,259892AU,0
1103,27B4863X,3
1104,27B54ABR,3
1105,2473295Z,5
1106,25397B2F,3
1107,25283B58,3
1108,26585292,8
1109,275B494B,3
1110,2599A95Z,8
1111,2658349R,8
1112,267B36AF,3
1113,26858685,7
1114,24482A85,2
1115,2456958H,2
1116,27A6484H,8
1117,26B8A7B4,4
1118,27447AAH,0
1119,2823B572,3
1120,267B3B98,3
1121,2565494Q,1
1122,2598856Y,1
1123,255383AN,0
1124,26BA364F,1
1125,24B488BX,3
1126,2575768W,0
1127,2682498B,1
1128,26B8252F,0
1129,27B6BA5G,4
1130,28B6456Y,0
1131,28B6B75P,4
1132,2682458U,5
1133,26BAB79Z,1
1134,257575AD,1
1135,2575993C,3
1136,2586A22H,2
1137,282229BK,3
1138,2835852F,4
1139,27344929,4
1140,27347B4S,2
1141,2734876J,1
1142,2598368L,5
1143,2766464L,0
1144,29A46A9P,0
1145,2876A69A,1
1146,275A956H,0
1147,26B74B2Q,7
1148,25398A56,8
1149,2676643T,8
1150,2686864F,2
1151,2657769P,0
1152,25532B2H,5
1153,25652387,2
1154,2575792L,0
1155,25A9392N,2
1156,27B7B54B,2
1157,25659B87,8
1158,25759A2U,0
1159,25979785,3
1160,265842BV,3
1161,26BA3227,8
1162,255294AH,0
1163,25643492,5
1164,25647B7V,3
1165,2565685C,8
1166,2632688B,8
1167,2633224S,0
1168,26334B9C,3
1169,26343A7M,8
1170,2634443M,0
1171,26345A8J,0
1172,26352ABX,4
1173,2635525G,3
1174,2635A374,0
1175,26585B4L,8
1176,2683A27K,8
1177,2683A42B,1
1178,2683A4BZ,7
1179,267B25A7,2
1180,267B325E,3
1181,2682326Y,0
1182,2682544D,0
1183,2682889C,1
1184,2682989G,3
1185,2686863E,2
1186,2686398Q,8
1187,2287464D,8
1188,2287885R,8
1189,229458AN,3
1190,26BA854U,3
1191,27A335BC,1
1192,27B5493G,3
1193,27B7298J,3
1194,27B8A54S,4
1195,2575568B,0
1196,2598B9AD,3
1197,2657733M,2
1198,265844AF,8
1199,2658B86Y,2
1200,28B4AB23,0
1201,29A4477T,0
1202,2553969R,1
1203,2599326S,8
1204,265743AQ,1
1205,2658269E,1
1206,2658337E,0
1207,26337B36,6
1208,2323B75P,8
1209,2328453X,8
1210,23287654,1
1211,2353B85C,1
1212,267BB68S,8
1213,26866A5T,3
1214,274438A3,4
1215,2683B25G,2
1216,28AA836J,4
1217,28B34694,0
1218,28B3529V,8
1219,28B35B4F,0
1220,28B62B5V,2
1221,28B6B883,3
1222,27882392,2
1223,2822663C,1
1224,28354685,6
1225,2835959K,2
1226,2836296H,0
1227,27A3489E,0
1228,26858674,2
1229,268587A7,2
1230,26869B4W,4
1231,243B333T,0
1232,2456487M,5
1233,2462528B,0
1234,26B6835R,0
1235,26B7568B,0
1236,26B7A37P,3
1237,26B82B3A,0
1238,26BA4A9R,8
1239,27A47A23,8
1240,27A63B6J,0
1241,27A6498W,1
1242,26584985,8
1243,27345894,4
1244,27347A4H,4
1245,2735A22U,0
1246,2744B84B,3
1247,27456B6F,8
1248,275B229C,8
1249,275B35A3,1
1250,2734532F,1
1251,273454AN,3
1252,273455BZ,1
1253,2734572L,6
1254,2734582W,0
1255,27348A5G,3
1256,2735288N,5
1257,2735B26W,3
1258,2369A76Q,0
1259,24242B8J,0
1260,27B5435R,8
1261,27B5B48B,1
1262,255296B4,2
1263,25533672,3
1264,2553395V,0
1265,25534A89,0
1266,2553835T,2
1267,2553875Z,5
1268,2553944B,0
1269,25539485,8
1270,2553A985,0
1271,2553B7A9,4
1272,2554A89A,0
1273,2554B4BT,5
1274,2554B854,4
1275,2735B6AW,3
1276,275A4652,0
1277,275A7778,8
1278,25292634,1
1279,2598369M,3
1280,25984A5P,4
1281,25985598,1
1282,2598888W,1
1283,2598958Y,7
1284,25989AA9,2
1285,2598A73X,5
1286,2598A89E,5
1287,2598A92H,1
1288,2598B56D,4
1289,259936BT,2
1290,259942AJ,4
1291,25995A4B,0
1292,2599A59X,0
1293,2599B378,8
1294,2599B85M,0
1295,2599B97Z,0
1296,2599B9BT,7
1297,2676578W,2
1298,2676738L,1
1299,267673AD,8
1300,2676747V,1
1301,2676783X,0
1302,26768B3T,1
1303,256524A9,4
1304,249229AN,3
1305,26793B2B,0
1306,267B2463,3
1307,267B2B56,0
1308,267B38B2,0
1309,267B3B54,2
1310,267B47AN,5
1311,267BB772,0
1312,267BB783,3
1313,267BB838,4
1314,2682294B,1
1315,26824B8N,3
1316,268253BZ,1
1317,26826B7C,8
1318,26827A87,0
1319,2682833V,1
1320,2683A64N,5
1321,2632782S,0
1322,26328976,0
1323,26335A4B,4
1324,2633653E,8
1325,2634474J,2
1326,26346974,0
1327,263527BZ,2
1328,2635286F,8
1329,25643569,7
1330,25644B2W,3
1331,25645532,7
1332,2564848Q,5
1333,2564985R,5
1334,25653A23,3
1335,256548AB,8
1336,2565926F,0
1337,2565928H,0
1338,2565932L,3
1339,256595B6,1
1340,256599BC,1
1341,2528274B,2
1342,2528828B,3
1343,252A272N,1
1344,25398374,3
1345,2575476B,1
1346,25754B9M,1
1347,2575626Q,8
1348,2575667X,2
1349,2575669Z,8
1350,25756B7G,3
1351,2575735X,2
1352,2575737Z,1
1353,2575796Q,1
1354,25757A52,0
1355,257582BG,8
1356,257594BZ,3
1357,257599BG,2
1358,2585424W,2
1359,25855BBG,6
1360,2585923K,0
1361,25862A2S,2
1362,258649BA,0
1363,2586545V,3
1364,2586A27M,0
1365,2586BB9C,3
1366,2657395P,5
1367,26574445,5
1368,265769AD,8
1369,2657739T,0
1370,265785B4,4
1371,265792A5,8
1372,2657934J,0
1373,2657965G,3
1374,26579B6B,3
1375,26582298,2
1376,2658255Z,8
1377,26584A7G,8
1378,2658595Z,6
1379,26585A4B,1
1380,2658B32D,0
1381,2658B596,0
1382,2658B69G,0
1383,2685655V,2
1384,26857687,2
1385,2685844F,4
1386,2685878F,2
1387,268592AN,2
1388,26859B9M,3
1389,2686436U,8
1390,268656AH,2
1391,2686699K,2
1392,2686778W,2
1393,2686883Z,2
1394,2686AB7C,4
1395,26B72532,8
1396,26B75998,3
1397,26B7A45X,7
1398,26B7B62D,3
1399,26B7B73P,5
1400,26B7BB72,4
1401,26B8269X,0
1402,26B84A6Y,3
1403,26BA48BV,3
1404,26BA5A7M,4
1405,26BA776J,1
1406,26BA8B4N,3
1407,26BA9654,8
1408,26BAA77Z,0
1409,26BBAA5A,2
1410,27A45663,8
