,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
all,0,0.533796092761,-0.286776466545,3.66987220977,2.56600410819,1.35855863215,2.58775765079,3.18639883572,1.48950601289,1.27465093578,0.158780129676,1.49731573343,0.0612115514145,0.231061943752,0.634659007473,-0.251603845358,2.05595372827,0.79481748016,1.2051914508,-0.0359241934954,0.201627053806,0.095261379009,0.347885780728,-0.0866850526245,-0.633594721635,-0.386206647362,0.53106394486,0.990518038698,-0.205934378341,0.561536723487,1.02471313015,1.64897799024,0.314046357876,1.14516193443,-0.261502641602,-0.31601119988,-0.156460474351,0.111291581162,0.34126064135,0.2905637458,12.9330191231,2.18438061722,0.193489291597,1.06632301907,0.652719657818,-0.401652616246,-0.0612703836311,-0.701963833425,-1.13844009325,4.0573848333,-0.534796581491,-0.331283741641,1.17935212187,-0.164969713331,-0.594321953903,0.832749381391,-0.137558454426,0.249326472264,-0.122826782057,0.697538116052,0.325712744199,-0.506508922452,0.550259557828,-0.63425446297,0.362833045821,-1.22001777628,0.531240682192,0.022002328047,0.257661161256,0.274467110663,0.215821780215,0.0806189549735,-0.424497662272,0.94485055048,-0.369289720338,-0.00187688565516,-0.277416957914,-0.28913966839,-0.692426755317,-0.804341960982,-0.578961109719,1.08718423528,2.33920387119,-0.153426358134,-0.958011396272,-0.387188703851,0.414387796722,-0.89746601597,0.211622455218,1.08600611295,-0.474229680634,1.51036969791,1.17796275886,1.52672361983,-0.308880791141,0.783449443438,-0.0943646064431,-0.774371218009,1.41045890898,0.468600924008,-0.823518346325,0.0795908310444,-0.278605831537,0.649333596242,0.326660963121,-1.06218449895,0.106740196586,0.0882279186902,-0.268873545726,0.472586763682,-0.390954950943,0.00754104644583,-0.26364980809,-0.0937067842135,0.376989241781,-0.353690211284,-0.239885196805,-0.529841259748,0.0754631077979,0.232363079423,0.656298139302,0.219711093068,-0.135151199204,0.81065754465,-0.400654649362,0.380549762048,0.813826938032,1.72122900631,-1.60941440619,-0.766326145861,-1.7253786277,-0.678657890351,0.14181586157
all,1,0.539181603525,-0.266277393824,3.67503789608,2.56878900579,1.21136443156,2.57865396033,3.2187130184,1.4382669954,1.22864295456,0.0968589087702,1.55500490833,0.113783050722,0.186612078098,0.546392049934,-0.320346298979,2.07423046103,0.931084387061,1.15648384376,0.0151742812067,0.123785139327,0.150379687545,0.517491859164,0.0427621293756,-0.647181991969,-0.454829420344,0.332873984936,0.89561300068,-0.305136224833,0.530555550005,1.02463227165,1.69205222594,0.412020678422,1.15907922549,-0.340187117596,-0.286158128017,-0.191106890565,0.18515227674,0.436399802668,0.203577345638,12.7818881205,2.11490484836,0.204638214647,1.34702612285,0.564246260794,-0.444622093708,-0.104580986241,-0.751345069636,-1.15235780776,4.0573858698,-0.534513194913,-0.0282311887177,1.33893114707,-0.327749966774,-0.662759762459,0.922450456138,-0.108967268422,0.128001763454,-0.149496765493,0.842708113463,0.31691352701,-0.577108325619,0.699134613766,-0.69944226367,0.311530758042,-1.07037502784,0.474569928393,0.0234900878366,0.36488455005,0.154900333235,0.297391298357,-0.0210041011679,-0.137143907451,1.00218582568,-0.415341788236,-0.0167118130227,-0.110925314112,-0.371009094141,-0.733388630856,-0.826507818925,-0.699682357003,1.04592390973,2.48091728116,-0.261554377168,-1.10159774108,-0.345531151841,0.417988112379,-1.00219719026,0.210618756407,1.07803414622,-0.454127326539,1.50813033376,1.21502808784,1.49459103435,-0.288375543015,0.783531303155,-0.189876256208,-0.746409194995,1.21151457701,0.511514961984,-0.892969577199,0.137474709613,-0.234127820539,0.455212863424,0.244361505425,-1.08958590349,0.126849300875,-0.0219716823863,-0.246245585001,0.477445277687,-0.399724451955,0.0439044928383,-0.251354212996,0.00673466333618,0.996774582435,-0.305143727003,-0.298388626524,-0.529114462567,0.117545007055,0.157896691667,0.564124866663,0.148157780211,-0.209157812485,0.885263922584,-0.307483365324,0.303323022685,1.58921835452,1.24596902906,-1.52695317308,-1.05534381244,-1.88137335919,-0.709575088218,0.151590799646
all,2,0.53918382333,0.110226892301,3.56793875485,2.39742533788,1.29972777401,2.64950129357,3.1766345136,1.52336475386,1.23366815303,0.168805405773,1.47093927876,0.106224793142,0.211871609015,0.579163215835,-0.245347155828,2.11521829741,0.839891007762,1.12625512828,-0.0843776380775,0.204910021818,0.130795942869,0.410923935536,-0.0396454420092,-0.576498424535,-0.360873229522,0.538714673038,1.00679532466,-0.191045631453,0.520431361499,1.01171884879,1.68560852842,0.424385419144,1.10782892681,-0.219339743295,-0.329682248614,-0.163029220045,0.080468000991,0.336794544359,0.213471690743,12.8158269342,2.21295518681,0.197047198644,1.14669720513,0.607151760341,-0.335301837391,-0.0890064094569,-0.791089514906,-1.15555946679,3.94377872126,-0.430424408256,-0.318974437574,0.998818342775,-0.217661789268,-0.571528238486,1.13844567639,-0.0260085477551,0.308312264246,-0.153943657428,0.682433977571,0.319643437659,-0.375774473295,0.562600123386,-0.600010011693,0.305744515289,-1.15361250397,0.536193457444,-0.0396903447064,0.254613754524,0.228685780354,0.265627612905,0.0647648974419,-0.362950217993,1.01196749894,-0.521128279751,0.0368928673968,-0.236535620883,-0.385484427833,-0.774440884776,-0.790829332339,-0.622022102451,0.910000616919,2.45315773363,-0.197452398506,-0.870739589997,-0.446883017929,0.315746276249,-1.00155888331,0.103949720142,1.08240835254,-0.583974386312,1.42461491983,1.12148523717,1.4061573639,-0.194433801241,0.783272012808,-0.187422847667,-0.784616646751,1.50190008997,0.514764480488,-0.902140531937,0.166515336301,-0.278578406887,0.442564057848,0.304537284493,-1.06298623974,0.0705662723346,0.096658265882,-0.291915813405,0.512682796164,-0.37041719133,0.128234166561,-0.149255141506,-0.130493992024,0.530528782589,-0.36453359274,-0.199736813825,-0.601939228487,0.0708181659258,0.211937539024,0.632567536073,0.218782952177,-0.137162527288,0.920682965758,-0.267672451129,0.489626933515,1.30739002106,1.92703432516,-1.70334157501,-0.839448842195,-2.20238344119,-0.694260005715,0.142360357245
all,3,0.563502699502,0.124188384179,3.55266538575,2.48119560834,1.06767436747,2.62921150697,3.28722658175,1.46137710261,1.15904697504,0.0837341501702,1.5258051148,0.0674838157355,0.315142426671,0.594905802457,-0.382563157803,2.10759083377,0.899112059276,1.14916085127,-0.0114381122148,0.138434823764,0.196834736834,0.514626360911,0.111940124853,-0.747307261733,-0.400002248488,0.109436037232,0.865966113774,-0.225562945568,0.511109831803,1.05242416843,1.61546178997,0.402843901959,1.13574582267,-0.351934111809,-0.25287649744,-0.234977716162,0.223523079279,0.390408275106,0.266272216938,12.821987099,2.10499314001,0.231529562965,1.35082706629,0.580311368009,-0.415364342803,-0.0978297213014,-0.702538841474,-1.17303019645,4.05852422418,-0.53359898116,-0.199291207522,1.39729366135,-0.181587027038,-0.767738420714,0.93017671404,-0.0716742370392,0.178425138937,-0.16730798934,0.787022835064,0.374008788835,-0.550232149985,0.707769613122,-0.772977287502,0.38432532136,-1.20344418621,0.509018180428,0.0303209160917,0.334033684046,0.163854764215,0.367846825435,0.0489329206586,-0.167810005169,0.939089633211,-0.41133925472,-0.0620855500977,-0.0673500136857,-0.424697837375,-0.574024648794,-0.844493561598,-0.721831508342,1.07462823979,2.49685731781,-0.280477489925,-1.06646698885,-0.342388286959,0.46752332528,-1.04234294204,0.190117576772,1.05066390386,-0.434600770234,1.49615651751,1.01839468792,1.57399607097,-0.164677321796,0.798791766467,-0.133438699842,-0.764994444226,1.26506817982,0.325095948756,-0.893796824514,0.131952123273,-0.232428320307,0.544826011482,0.293017924067,-1.10709077161,0.0861398980973,0.0786418309876,-0.334439341256,0.42933356742,-0.487579931605,0.130071848971,-0.211664352606,-0.116679615799,1.06396846927,-0.164459245112,-0.252642359511,-0.493264807394,0.0275910075183,0.180887988323,0.459403140301,0.124067455718,-0.261576435953,0.860286038023,-0.228673855492,0.317828849926,0.913144479679,1.24068950914,-1.7699788684,-1.16425563099,-1.26348384371,-0.645388307524,0.207260538447
all,4,0.515653312325,-0.209950655808,3.58422239971,2.57173453584,1.62079147715,2.81695403353,3.18596018432,1.5311997478,1.26042418183,0.237972497601,1.45542133893,0.115950419821,0.234257522311,0.623589938526,-0.211857589846,2.03304172939,0.817955574615,1.24019388125,-0.0527849571861,0.23848899044,0.095335594763,0.395424324226,-0.0653128199965,-0.648975747438,-0.390209088086,0.477107777279,1.09279146517,-0.284461250339,0.585174449272,0.946886960841,1.71909325287,0.317812730691,1.17659498317,-0.270550816514,-0.302686912747,-0.155991091878,0.151440911465,0.372325132765,0.252402181772,12.725800781,2.16711238119,0.21977816553,1.09665557549,0.519138653606,-0.309123609657,-0.0305740329867,-0.741692913694,-1.07699767936,3.93694408915,-0.463298346111,-0.273752169012,1.07032640731,-0.16086558647,-0.543881866123,0.79503921684,-0.17455405016,0.211647725914,-0.0968821823841,0.698009247706,0.335585196533,-0.471840680447,0.661369213697,-0.634048357962,0.279691683726,-1.23931753048,0.571730132627,-0.0309481885384,0.231199841363,0.252890765469,0.206363222427,0.0273680042538,-0.470026462196,0.900011423599,-0.318047631853,-0.0118703327503,-0.240995356409,-0.314654160193,-0.709358007725,-0.729765167084,-0.619565158953,1.03303255723,2.29503029779,-0.0771801852811,-0.984393630843,-0.399628734051,0.391843219982,-0.873651111327,0.122642981828,1.12042415772,-0.454367993308,1.54725091653,1.269286384,1.5356815371,-0.604090789894,0.794665134019,-0.0962687494536,-0.775630134636,1.47453514969,0.489013244928,-0.851165821635,0.169695614248,-0.193798976032,0.467366469674,0.248875395925,-1.13060631183,0.115648389042,0.0405046059489,-0.229234433843,0.500937638149,-0.396232998484,0.0370036411523,-0.251893022024,-0.166422140623,0.408813441589,-0.311496419647,-0.201717501989,-0.489303200556,0.0125516133459,0.230900722237,0.606553204533,0.242013494404,-0.0763460888231,0.832185899365,-0.346313128333,0.489700246575,1.47212340508,1.40956872565,-1.96976933807,-1.45153749942,-1.12819774618,-0.392177243602,0.131176574658
all,5,0.543006033736,-0.0381998920899,3.50145582202,2.45680679854,1.48956438049,2.74650609884,3.2128529482,1.45950648204,1.21095010442,0.127330126945,1.47689307859,0.113292411965,0.275549713121,0.512729318299,-0.226426456921,2.0566249738,0.872282694988,1.17954173021,0.0478904492352,0.138689681604,0.158484968866,0.567850094108,0.0545224541227,-0.631314739294,-0.411075263946,0.208150910758,0.967729046069,-0.28690167914,0.503321952893,0.981540118706,1.71193860903,0.473006799801,1.11758008143,-0.274667096133,-0.320036617508,-0.196783635674,0.171216012265,0.429931124907,0.226361249569,12.8036649743,2.10961634947,0.20072177539,1.34350371895,0.49446753195,-0.370113085754,-0.0753559641577,-0.722857828868,-1.12951505609,3.99541784506,-0.521843671646,-0.128285208057,1.33503605276,-0.16235387865,-0.697629349628,0.836374486555,-0.0601219237613,0.153118027349,-0.203577865385,0.847336494074,0.419235258638,-0.486703168595,0.629613963454,-0.786877161607,0.325205709605,-1.17569954767,0.51189486544,0.0484701121566,0.38618682263,0.150257555028,0.329692967988,0.0249310423786,-0.238556531636,0.8586253191,-0.277093871994,-0.0423788310863,-0.0763190247676,-0.383720482696,-0.682951591865,-0.761277687594,-0.691733062536,1.06936699059,2.51269103925,-0.226723308022,-1.09582172706,-0.394905160238,0.325960154739,-1.00322285958,0.277230574849,1.08599228171,-0.59607458339,1.5911648317,1.15161355129,1.64666004457,-0.641468545107,0.853374731023,-0.194509084815,-0.72023116242,1.25167263103,0.344960634657,-0.848521489052,0.195280649701,-0.147531146601,0.444515396388,0.212387573499,-1.14530434322,0.0939625139049,-0.00470660473291,-0.312472383794,0.482038939825,-0.472018383545,0.102833264599,-0.225780008998,-0.0762359776976,1.00956786945,-0.235945372498,-0.254891747877,-0.499607541438,0.0458659349672,0.212943060958,0.563527801636,0.195510922695,-0.228018071267,0.86090676872,-0.187749260637,0.336612839688,1.87190425542,1.10649594702,-1.90394167873,-1.44071710763,-1.48988576655,-0.736975417815,0.153023854294
