ID,Year,Make,MakeSeries,Segment,4Region,9Region,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,APEAL_Index,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
2336464J,2016,Jeep,Jeep Cherokee,Compact SUV,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
252237AD,2016,Toyota,Toyota RAV4,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25223943,2016,Toyota,Toyota RAV4,Compact SUV,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
252244AF,2016,Toyota,Toyota RAV4,Compact SUV,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2522459Z,2016,Toyota,Toyota RAV4,Compact SUV,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2522555T,2016,Toyota,Toyota RAV4,Compact SUV,,,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2363833C,2016,Mitsubishi,Mitsubishi Outlander,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B3569C,2016,Subaru,Subaru Forester,Compact SUV,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
249B873E,2016,Mazda,Mazda CX-5,Compact SUV,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
247A364S,2016,Jeep,Jeep Wrangler,Compact SUV,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
247AB99X,2016,Jeep,Jeep Wrangler,Compact SUV,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
247B3329,2016,Jeep,Jeep Cherokee,Compact SUV,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2366736W,2016,Nissan,Nissan Rogue,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2366787E,2016,Nissan,Nissan Rogue,Compact SUV,,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2366B37A,2016,Nissan,Nissan Rogue,Compact SUV,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2376382L,2016,Toyota,Toyota RAV4,Compact SUV,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25A697AF,2016,Mitsubishi,Mitsubishi Outlander,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
23B98969,2016,GMC,GMC Terrain,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
24248494,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B365BX,2016,Subaru,Subaru Forester,Compact SUV,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B37243,2016,Subaru,Subaru Forester,Compact SUV,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A3AW,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,3,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A46D,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A56N,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A59R,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A725,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295A747,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295AAB2,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295B32W,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295B394,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295BB7G,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2295BBA9,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25A6846S,2016,Mitsubishi,Mitsubishi Outlander,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25A68BAQ,2016,Mitsubishi,Mitsubishi Outlander,Compact SUV,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25A7A55X,2016,Mitsubishi,Mitsubishi Outlander,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B3563C,2016,Subaru,Subaru Forester,Compact SUV,,,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B3772H,2016,Subaru,Subaru Forester,Compact SUV,,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B39A9C,2016,Subaru,Subaru Forester,Compact SUV,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BA958Q,2016,Nissan,Nissan Rogue,Compact SUV,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BA863X,2016,Nissan,Nissan Rogue,Compact SUV,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BB457E,2016,Nissan,Nissan Rogue,Compact SUV,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BA9A9A,2016,Nissan,Nissan Rogue,Compact SUV,,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BB4A4U,2016,Nissan,Nissan Rogue,Compact SUV,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25BBAB3C,2016,Nissan,Nissan Rogue,Compact SUV,,,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
252226A5,2016,Toyota,Toyota RAV4,Compact SUV,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25223BBM,2016,Toyota,Toyota RAV4,Compact SUV,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2522474F,2016,Toyota,Toyota RAV4,Compact SUV,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
252263AB,2016,Toyota,Toyota RAV4,Compact SUV,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25226696,2016,Toyota,Toyota RAV4,Compact SUV,,,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2522B77P,2016,Toyota,Toyota RAV4,Compact SUV,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
25B35269,2016,Subaru,Subaru Forester,Compact SUV,,,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
23B99AAD,2016,GMC,GMC Terrain,Compact SUV,,,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2424736S,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2424755C,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
2424863C,2016,Chevrolet,Chevrolet Equinox,Compact SUV,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
247A425K,2016,Jeep,Jeep Wrangler,Compact SUV,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689077641,0.823505168,0.750532963,0.717596192,0.715493842,0.723399284,0.684270861,0.731802254,0.735870799,0.721954533,0.715850548,0.833326898
